id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,82,SP ENH FR v1.1,4,elite recon,5,force HQ,6,force HQ,1930,1,1949,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,82,Cav Track Plt,1,recon,1,platoon,5,*AI*,1942,1,1949,12,0,0,79,1,79,1,79,1,79,1,0,0,0,0,0,0,0,0,0,0,0,0
3,82,Armored Car Sec,1,recon,1,platoon,1,armor,1943,4,1949,12,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,82,Armored Car Plt,1,recon,1,platoon,1,armor,1943,4,1949,12,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
5,82,Armored Car Co,1,recon,2,company,1,armor,1943,4,1949,12,0,0,1,1,1004,1,1004,1,1004,1,0,0,0,0,0,0,0,0,0,0,0,0
6,82,Lt Tank Section,1,recon,1,platoon,1,armor,1930,1,1949,12,0,0,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,82,Lt Tank Platoon,1,recon,1,platoon,1,armor,1930,1,1949,12,0,0,11,1,11,1,11,1,11,1,11,1,0,0,0,0,0,0,0,0,0,0
8,82,<AI AFV 30-49>>,1,recon,2,company,5,*AI*,1930,1,1949,12,0,0,11,1,1007,1,1011,1,1015,1,1018,1,1018,1,0,0,0,0,0,0,0,0
9,82,Tank Platoon+,0,average,1,platoon,1,armor,1944,8,1949,12,0,0,26,1,28,1,28,1,28,1,28,1,47,1,0,0,0,0,0,0,0,0
10,82,Tank Section,0,average,1,platoon,1,armor,1940,12,1949,12,0,0,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,82,Tank Platoon,0,average,1,platoon,1,armor,1940,12,1949,12,0,0,16,1,16,1,16,1,16,1,16,1,0,0,0,0,0,0,0,0,0,0
12,82,Tank Company,1,recon,2,company,1,armor,1940,12,1943,12,0,0,16,1,16,1,1011,1,1011,1,1011,1,0,0,0,0,0,0,0,0,0,0
13,82,Lt Support Sec,0,average,1,platoon,1,armor,1944,1,1945,12,0,0,46,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,82,Lt Support Plt,0,average,1,platoon,1,armor,1944,1,1945,12,0,0,46,1,46,1,46,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0
15,82,CS Tank Section,0,average,1,platoon,1,armor,1944,1,1949,12,0,0,47,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,82,CS Tank Platoon,0,average,1,platoon,1,armor,1944,1,1945,12,0,0,47,1,47,1,47,1,47,1,47,1,0,0,0,0,0,0,0,0,0,0
17,82,TD Section,0,average,1,platoon,1,armor,1941,7,1949,12,0,0,38,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,82,TD Platoon,0,average,1,platoon,1,armor,1941,7,1949,12,0,0,38,1,38,1,38,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0
19,82,TD Company,1,recon,2,company,1,armor,1943,1,1949,12,0,0,41,1,1003,1,1018,1,1018,1,1018,1,1120,1,0,0,0,0,0,0,0,0
20,82,Abrn Mortar Sqd,5,elite dedicated artillery,1,platoon,2,artillery,1942,6,1949,12,0,0,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,82,Cav Recon Sec,1,recon,1,platoon,1,armor,1941,1,1941,12,0,0,70,1,71,1,163,1,163,1,163,1,56,1,56,1,56,1,0,0,0,0
