rid,name,wclass,B16,size,warhead,pen.HE,pen.AP,kill,B22,accuracy,rng_max,rng_APCR,pen_APCR,pen_HEAT,sound,B30,B31,B32,B33,B34,B35,B36
1,6.5mm m14 MG,3,0,4,1,0,0,0,0,32,80,0,0,0,573,0,0,0,0,0,0
2,Steyr-Mannl m12,1,0,1,1,0,0,8,0,4,4,0,0,0,0,0,0,0,0,0,0
3,7.92mm MG34 LMG,2,0,2,1,0,0,0,0,36,64,0,0,0,540,0,0,0,0,0,0
4,6.5mm m14 BMG,5,0,4,1,0,0,1,8,32,80,0,0,0,573,0,0,0,0,0,0
5,7.92mm MG42 MG,3,0,3,1,0,0,0,0,40,100,0,0,0,552,0,0,0,0,0,0
6,7.92mm MG34 BMG,5,0,3,1,0,0,9,0,28,32,0,0,0,546,0,0,0,0,0,0
7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,20/65mm m35,5,0,222,2,12,38,8,0,56,80,48,63,0,477,0,0,0,0,0,0
9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
11,37mm m32 AA,4,0,6,2,12,44,0,0,64,180,0,0,0,0,0,0,0,0,0,0
12,37mm SA38 Gun,5,0,6,2,12,44,10,8,44,120,0,0,0,0,0,0,0,0,0,0
13,37/45mm Gun,5,0,6,2,12,40,0,0,44,160,72,58,0,0,0,0,0,0,0,0
14,37L40 Vickers T,5,0,6,2,12,43,0,0,44,160,72,77,0,0,0,0,0,0,0,0
15,37mm m32 AA/AT,4,0,6,2,22,44,0,0,50,180,0,0,0,0,0,0,0,0,0,0
16,,0,0,0,0,0,0,14,27,0,0,0,0,0,0,0,0,0,0,0,0
17,40mm Bofors Gun,4,0,6,3,26,56,0,0,60,207,0,0,0,991,0,0,0,0,0,0
18,47/32mm Gun,5,0,7,3,14,47,0,6,52,120,60,0,75,0,0,0,0,0,0,0
19,47/32mm m39 Gun,5,0,7,3,15,58,0,0,56,140,0,0,75,0,0,0,0,0,0,0
20,47/32mm m35 Gun,5,0,7,3,14,54,0,4,52,120,60,69,75,0,0,0,0,0,0,0
21,47/32mm m37 Gun,5,0,7,3,13,57,0,0,52,120,0,0,75,0,0,0,0,0,0,0
22,47mm SA35 Gun,5,0,7,3,18,58,11,7,48,148,0,0,0,0,0,0,0,0,0,0
23,47/40mm Gun,5,0,7,3,15,64,0,0,56,120,0,0,75,0,0,0,0,0,0,0
24,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0
27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,6pdr OQF Mk4/5L,5,0,7,3,22,112,2,7,76,160,144,158,0,0,0,0,0,0,0,0
29,6pdr OQF Mk2/3,5,0,7,3,22,98,0,0,72,160,160,148,0,0,0,0,0,0,0,0
30,,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0
31,65/17mm Gun,6,0,8,4,19,25,0,0,52,216,40,0,83,0,0,0,0,0,0,0
32,75/13mm FG,6,0,8,4,18,45,0,15,48,120,0,0,0,0,0,0,0,0,0,0
33,75/27mm m906,6,0,9,4,27,72,0,0,48,216,40,0,0,0,0,0,0,0,0,0
34,,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0
35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
37,3in OML Mortar,3,0,5,5,12,0,0,0,16,208,20,0,0,0,0,0,0,0,0,0
38,17pdr OQF Gun,6,0,9,4,29,184,3,2,140,207,192,251,0,0,0,0,0,0,0,0
39,75/18mm m34 FH,6,0,8,4,22,52,0,0,56,223,40,0,0,0,0,0,0,0,0,0
40,,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
41,75mm KwK37 L/24,6,0,8,4,24,57,0,0,52,160,0,0,85,0,0,0,0,0,0,0
42,,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0
43,75/34mm Gun,6,0,8,4,25,82,0,0,48,160,0,0,92,0,0,0,0,0,0,0
44,75/27mm m911,6,0,8,4,25,91,3,15,56,216,40,0,92,0,0,0,0,0,0,0
45,75/27mm m912,6,0,8,4,25,94,0,0,56,216,40,0,92,0,0,0,0,0,0,0
46,75mm M3 Gun,6,0,8,4,25,102,3,6,68,160,0,0,0,0,0,0,0,0,0,0
47,75/46mm m34 Gun,6,0,8,4,27,146,0,0,100,207,140,176,0,0,0,0,0,0,0,0
48,75mm KwK42 L/70,6,0,9,4,28,188,0,13,136,209,160,251,0,0,0,0,0,0,0,0
49,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0
52,,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0
53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,81mm m34 Mortar,3,0,5,5,18,0,4,0,16,208,20,0,0,0,0,0,0,0,0,0
57,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
59,88mm FlaK18/36,4,0,12,5,36,162,0,0,132,210,94,220,120,0,0,0,0,0,0,0
60,,0,0,0,0,0,0,0,11,0,0,0,0,110,0,0,0,0,0,0,0
61,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
63,25pdr QF GH,7,0,10,5,20,87,0,0,56,216,0,0,0,0,0,0,0,0,0,0
64,,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
65,90mm M3 Gun,7,0,12,5,35,185,0,0,124,208,200,232,0,0,0,0,0,0,0,0
66,90/53mm m37 Gun,7,0,12,5,35,174,6,3,100,207,200,232,0,0,0,0,0,0,0,0
67,,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0
68,105/25mm m28 Gn,7,0,12,6,37,76,0,3,52,160,80,0,104,0,0,0,0,0,0,0
69,Bayonet,1,0,1,1,0,0,0,0,4,4,0,0,0,725,0,0,0,0,0,0
70,100/17mm m14 FH,7,0,12,6,32,63,0,9,56,225,40,0,0,0,0,0,0,0,0,0
71,105/32mm m15 FG,7,0,12,6,34,74,0,0,48,224,40,0,100,0,0,0,0,0,0,0
72,,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
73,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,,0,0,0,0,0,0,7,8,0,0,0,0,70,0,0,0,0,0,0,0
75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,,0,0,0,0,0,0,5,16,0,0,0,0,70,0,0,0,0,0,0,0
77,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0
79,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Torpedo,13,0,12,15,210,0,0,0,40,80,8,0,0,0,0,0,0,0,0,0
81,Torpedo,13,0,12,15,0,222,0,0,80,80,8,0,210,0,0,0,0,0,0,0
82,,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
83,Flamethrower,8,0,2,15,150,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
84,Satchel Charge,2,0,2,10,0,222,0,6,4,4,0,0,150,0,0,0,0,0,0,0
85,Gasoline Bomb,8,0,1,3,55,222,0,0,4,4,0,0,55,603,0,0,0,0,0,0
86,AT Granata,2,0,2,6,0,222,6,2,4,4,0,0,75,483,0,0,0,0,0,0
87,SRCM 35 Granata,2,0,1,2,19,0,0,0,4,4,0,0,0,705,0,0,0,0,0,0
88,Shotel Sword,2,0,1,1,0,0,6,6,4,4,0,0,0,725,0,0,0,0,0,0
89,Panzerfaust 30,2,0,4,4,0,222,0,0,4,4,0,0,198,624,0,0,0,0,0,0
90,PIAT,2,0,3,4,0,222,6,0,4,8,0,0,130,633,0,0,0,0,0,0
91,M1 Bazooka,2,0,3,4,0,222,0,0,8,16,0,0,90,636,0,0,0,0,0,0
92,StHGr 24,2,0,1,2,19,0,6,9,4,4,0,0,0,705,0,0,0,0,0,0
93,M28 RG Launcher,2,0,2,2,19,222,0,0,8,16,0,0,20,0,0,0,0,0,0,0
