id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,M91/30 Rifle,1,SPWOOB_WCLASS_INF_PRM,0,1,1,0,0,0,0,0,1,10
2,PPSh-41 SMG,1,SPWOOB_WCLASS_INF_PRM,0,1,5,0,0,0,0,0,1,3
3,7.92mm MG34 LMG,2,SPWOOB_WCLASS_INF_SEC,0,1,8,0,0,0,0,0,20,12
4,7.92mm MG34 MMG,3,SPWOOB_WCLASS_TEAM,0,1,8,0,0,0,0,0,20,24
6,7.92mm MG34 BMG,5,SPWOOB_WCLASS_SML_GUN,0,1,8,0,0,0,0,0,20,10
8,20mm KwK38 AC,19,*unknown value*,0,2,12,0,1,4,0,6,16,30
10,37mm vz.37 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,4,0,0,7,40
11,37mm M39 AAG,4,SPWOOB_WCLASS_AA,0,2,15,0,1,4,0,0,16,44
13,3.7cm KwK38 (f),6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,4,0,0,5,35
14,37mm A3 L40,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,7,10,40
15,37mm A7 L48,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,8,12,40
16,37mm PAK 36,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,8,12,40
21,3 Pounder Mk.I,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,4,0,4,6,35
23,47mm M1901 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,4,2,0,1,0,0,0,10,133
24,47mm L32 Mod.39,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,6,4,0,8,45
26,50mm PAK 38,6,SPWOOB_WCLASS_MDM_GUN,0,3,3,0,1,9,0,17,15,50
33,75mm vz.15 FG,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,0,0,6,140
35,75mm Krupp FG,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,5,0,6,200
40,50mm GrW 36,3,SPWOOB_WCLASS_TEAM,0,3,5,0,0,0,0,0,3,10
41,7.5cm KwK37 L24,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,5,6,0,6,60
46,75mm L43 KwK40,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,12,9,16,11,70
47,75mm PAK40 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,13,9,17,12,70
48,75mm KwK 42 L70,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,16,9,23,17,80
49,75mm L48 KwK40,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,13,9,17,12,70
50,75mm StuK40 L48,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,13,9,17,12,70
52,76mm ZiS3 obr42,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,11,0,16,13,60
54,81mm GrW 34,3,SPWOOB_WCLASS_TEAM,0,4,11,0,1,0,0,0,3,48
55,75mm PaK97 L36,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,7,9,0,9,60
56,Brandt 27/31,3,SPWOOB_WCLASS_TEAM,0,4,11,0,1,0,0,0,3,50
57,82mm PM37 Mrt,3,SPWOOB_WCLASS_TEAM,0,4,11,0,1,0,0,0,3,74
58,85mm L53 obr 44,6,SPWOOB_WCLASS_MDM_GUN,0,5,7,0,2,12,0,18,13,80
59,88mm FlaK 36,6,SPWOOB_WCLASS_MDM_GUN,0,5,7,0,2,15,10,21,13,90
61,70/37mm BA Gun,6,SPWOOB_WCLASS_MDM_GUN,0,3,5,0,1,4,0,0,5,40
63,75mm StuK42 L70,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,16,9,23,18,80
65,40mm 41M Skoda,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,5,0,0,13,45
68,105mm FH 18 L28,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,1,0,10,0,7,80
69,105mm GP FH,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,2,0,12,0,6,205
70,122mm M31/37 FH,7,SPWOOB_WCLASS_LRG_GUN,0,7,15,0,2,0,11,0,6,212
71,105mm leFH 18,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,2,0,12,0,6,202
72,105mm K18 FH,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,2,0,12,0,6,212
74,122mm M1938 FH,7,SPWOOB_WCLASS_LRG_GUN,0,7,15,0,2,0,11,0,6,202
79,150mm sFH 18M,7,SPWOOB_WCLASS_LRG_GUN,0,8,21,0,3,0,0,0,6,209
83,Flamethrower,8,SPWOOB_WCLASS_FLAME_INF,0,45,25,0,0,0,14,0,30,1
84,Geballte Ladung,2,SPWOOB_WCLASS_INF_SEC,0,5,7,0,2,222,2,0,3,1
85,Molotov,8,SPWOOB_WCLASS_FLAME_INF,0,3,4,0,4,222,9,0,12,1
86,Tellermine,2,SPWOOB_WCLASS_INF_SEC,0,7,5,0,2,8,8,0,15,1
87,Hand Grenade,2,SPWOOB_WCLASS_INF_SEC,0,3,6,0,1,0,0,0,3,1
88,Satchel Charge,2,SPWOOB_WCLASS_INF_SEC,0,10,20,0,18,0,15,0,15,1
89,Panzerfaust,2,SPWOOB_WCLASS_INF_SEC,0,8,4,0,4,222,20,0,2,2
92,Panzerschreck,2,SPWOOB_WCLASS_INF_SEC,0,5,4,0,2,222,20,0,4,4
93,Granatbuchse 39,2,SPWOOB_WCLASS_INF_SEC,0,2,3,0,1,222,5,0,2,3
94,8mm ZB39 LMG,2,SPWOOB_WCLASS_INF_SEC,0,1,5,0,0,0,0,0,20,12
95,Madsen M27 LMG,2,SPWOOB_WCLASS_INF_SEC,0,1,5,0,0,0,0,0,19,12
97,ZB26 LMG,2,SPWOOB_WCLASS_INF_SEC,0,1,5,0,0,0,0,0,19,12
98,7.62mm DP LMG,2,SPWOOB_WCLASS_INF_SEC,0,1,5,0,0,0,0,0,20,12
99,7.92mm MG42 LMG,2,SPWOOB_WCLASS_INF_SEC,0,1,10,0,0,0,0,0,17,12
100,ZB-53 HMG,3,SPWOOB_WCLASS_TEAM,0,1,5,0,0,0,0,0,21,30
102,120mm M1911 FH,7,SPWOOB_WCLASS_LRG_GUN,0,7,15,0,4,0,0,0,6,212
103,220mm TR16 S,7,SPWOOB_WCLASS_LRG_GUN,0,12,35,0,5,0,0,0,6,212
110,155mm FC16 S,7,SPWOOB_WCLASS_LRG_GUN,0,8,21,0,4,0,0,0,6,202
114,Luger P.08,1,SPWOOB_WCLASS_INF_PRM,0,0,1,0,0,0,0,0,0,1
118,Vickers HMG,3,SPWOOB_WCLASS_TEAM,0,1,5,0,0,0,0,0,23,30
121,MG08 AAMG,4,SPWOOB_WCLASS_AA,0,1,6,0,0,0,0,0,23,30
122,MG08 HMG,3,SPWOOB_WCLASS_TEAM,0,1,6,0,0,0,0,0,23,30
124,12.7mm DShK HMG,3,SPWOOB_WCLASS_TEAM,0,1,10,0,1,0,0,0,21,40
126,7.92mm MG37 BMG,5,SPWOOB_WCLASS_SML_GUN,0,1,6,0,0,0,0,0,21,10
127,8mm 34/40A BMG,5,SPWOOB_WCLASS_SML_GUN,0,1,6,0,0,0,0,0,19,10
129,7.62mm DT BMG,5,SPWOOB_WCLASS_SML_GUN,0,1,5,0,0,0,0,0,20,10
132,7.92 MG42 AAMG,4,SPWOOB_WCLASS_AA,0,1,10,0,0,0,0,0,17,24
136,PTRD AT-Rifle,2,SPWOOB_WCLASS_INF_SEC,0,1,0,0,0,4,5,0,16,14
137,Vickers CMG,5,SPWOOB_WCLASS_SML_GUN,0,1,5,0,0,0,0,0,23,30
138,7.92 MG34 AAMG,4,SPWOOB_WCLASS_AA,0,1,8,0,0,0,0,0,20,24
142,Solothurn ATR,2,SPWOOB_WCLASS_INF_SEC,0,2,0,0,0,3,4,0,16,12
143,Schwarzloze BMG,5,SPWOOB_WCLASS_SML_GUN,0,1,4,0,0,0,0,0,20,10
144,M-95/34 Carbine,1,SPWOOB_WCLASS_INF_PRM,0,1,1,0,0,0,0,0,1,8
145,Schwrzlose AAMG,4,SPWOOB_WCLASS_AA,0,1,4,0,0,0,0,0,20,30
146,Sniper Rifle,1,SPWOOB_WCLASS_INF_PRM,0,1,2,0,0,0,0,0,30,15
147,20mm Oerlikon,4,SPWOOB_WCLASS_AA,0,2,12,0,1,3,0,0,18,30
154,8mm 34/40A CMG,5,SPWOOB_WCLASS_SML_GUN,0,1,6,0,0,0,0,0,19,24
155,7.92mm MG34 CMG,5,SPWOOB_WCLASS_SML_GUN,0,1,8,0,0,0,0,0,20,24
156,7.92mm MG37 CMG,5,SPWOOB_WCLASS_SML_GUN,0,1,6,0,0,0,0,0,21,24
157,Mauser Rifle,1,SPWOOB_WCLASS_INF_PRM,0,1,1,0,0,0,0,0,1,10
158,MP38/40 SMG,1,SPWOOB_WCLASS_INF_PRM,0,1,5,0,0,0,0,0,1,3
159,7.62mm MG,11,SPWOOB_WCLASS_AIRCRAFT,0,1,5,0,0,0,0,0,24,30
160,7.7mm MG,11,SPWOOB_WCLASS_AIRCRAFT,0,1,5,0,0,0,0,0,23,30
