id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,unit_ids[0],unit_cnt[0],unit_ids[1],unit_cnt[1],unit_ids[2],unit_cnt[2],unit_ids[3],unit_cnt[3],unit_ids[4],unit_cnt[4],unit_ids[5],unit_cnt[5],unit_ids[6],unit_cnt[6],unit_ids[7],unit_cnt[7],unit_ids[8],unit_cnt[8],unit_ids[9],unit_cnt[9]
1,43,Battalion HQ,0,average,4,force HQ,6,force HQ,1930,1,1946,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,43,Partisans,0,average,2,company,3,infantry,1930,1,1946,1,1,55,1,1021,1,1021,1,1021,1,0,0,0,0,0,0,0,0,0,0
6,43,Partisans B,0,average,2,company,3,infantry,1930,1,1946,1,1,185,1,64,1,1021,1,1021,1,1022,1,0,0,0,0,0,0,0,0
21,43,Partisan Band,0,average,1,platoon,3,infantry,1930,1,1946,1,1,1,1,1,1,13,1,13,1,40,1,0,0,0,0,0,0,0,0
22,43,Partisan Troop,0,average,1,platoon,3,infantry,1930,1,1946,1,1,1,1,1,1,55,1,13,1,40,1,1,1,55,1,223,1,0,0
23,43,Partisan Group,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1930,1,1946,1,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,43,Pioneers,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1930,1,1946,29,1,29,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,43,Sniper,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1930,1,1946,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,43,Scout,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1930,1,1946,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,43,Scouts,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1930,1,1946,76,1,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,43,MG Group,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1930,1,1946,64,1,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,43,Tank Hunter,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1930,1,1946,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,43,Tank Hunters,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1930,1,1946,40,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,43,Motor Scouts,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1930,1,1946,118,1,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,43,Cavalry Band,0,average,2,company,3,infantry,1930,1,1946,87,1,1053,1,1053,1,1053,1,0,0,0,0,0,0,0,0,0,0,0,0
53,43,Cavalry Troop,0,average,1,platoon,3,infantry,1930,1,1946,87,1,87,1,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,43,Fortifications,0,average,1,platoon,0,default,1930,1,1946,144,1,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
