id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,unit_ids[0],unit_cnt[0],unit_ids[1],unit_cnt[1],unit_ids[2],unit_cnt[2],unit_ids[3],unit_cnt[3],unit_ids[4],unit_cnt[4],unit_ids[5],unit_cnt[5],unit_ids[6],unit_cnt[6],unit_ids[7],unit_cnt[7],unit_ids[8],unit_cnt[8],unit_ids[9],unit_cnt[9]
1,39,Romania HQ,0,average,4,force HQ,6,force HQ,1930,1,1946,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39,Lt Tank Company,0,average,2,company,1,armor,1937,1,1944,4,1,1009,1,1009,1,1009,1,0,0,0,0,0,0,0,0,0,0,0,0
3,39,Medium Tank Co,0,average,2,company,1,armor,1943,11,1944,9,1,1015,1,1015,1,1015,1,0,0,0,0,0,0,0,0,0,0,0,0
4,39,Lt Tank Bn HQ,0,average,2,company,1,armor,1937,1,1941,4,1,4,1,4,1,4,1,4,1,1032,1,1032,1,0,0,0,0,0,0
5,39,Rifle Company,0,average,2,company,3,infantry,1936,1,1941,233,1,403,1,56,1,56,1,1095,1,1095,1,1095,1,0,0,0,0,0,0
6,39,Rifle Company +,0,average,2,company,3,infantry,1936,1,1941,233,1,403,1,56,1,56,1,1039,1,1039,1,1039,1,1035,1,0,0,0,0
7,39,Lt Tank Bn HQ,0,average,2,company,1,armor,1942,1,1943,4,1,4,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0
8,39,TACAM Company,0,average,2,company,1,armor,1943,6,1944,14,1,1014,1,1014,1,1014,1,0,0,0,0,0,0,0,0,0,0,0,0
9,39,Lt Tank Platoon,0,average,1,platoon,1,armor,1937,1,1945,4,1,4,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0
10,39,SP-Gun Platoon,0,average,1,platoon,1,armor,1942,1,1945,14,1,14,1,14,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0
11,39,Cavalry Troop,0,average,1,platoon,3,infantry,1930,1,1946,122,1,122,1,122,1,122,1,0,0,0,0,0,0,0,0,0,0,0,0
12,39,Medium Tank Co,0,average,2,company,1,armor,1942,10,1942,6,1,1013,1,1013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,39,Medium Tank Pl,0,average,1,platoon,1,armor,1942,10,1942,6,1,6,1,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0
14,39,TACAM Platoon,0,average,1,platoon,1,armor,1943,6,1944,14,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,39,Medium Tank Pl,0,average,1,platoon,1,armor,1943,11,1946,9,1,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,39,Medium Tank Co,0,average,2,company,1,armor,1945,6,1946,9,1,1015,1,1015,1,1015,1,0,0,0,0,0,0,0,0,0,0,0,0
17,39,Tank Rgt HQ Co,0,average,2,company,1,armor,1937,1,1941,4,1,4,1,4,1,1032,1,1167,1,0,0,0,0,0,0,0,0,0,0
18,39,TD Platoon,0,average,1,platoon,1,armor,1944,1,1945,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,39,TD Company,0,average,2,company,1,armor,1944,1,1945,2,1,1018,1,1018,1,1018,1,0,0,0,0,0,0,0,0,0,0,0,0
20,39,Lt Tank Platoon,0,average,1,platoon,1,armor,1946,1,1946,4,1,4,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0
21,39,Cavalry Sqdn,0,average,2,company,3,infantry,1930,1,1941,124,1,422,1,422,1,1011,1,1011,1,1011,1,0,0,0,0,0,0,0,0
22,39,Armoured Car Pl,0,average,1,platoon,1,armor,1930,1,1946,329,1,329,1,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,39,Recon Tank Pl,0,average,1,platoon,1,armor,1937,1,1942,3,1,3,1,3,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0
24,39,Armour Car Sqd,0,average,2,company,1,armor,1941,8,1944,330,1,1022,1,1022,1,1022,1,0,0,0,0,0,0,0,0,0,0,0,0
25,39,Patrol,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1930,1,1946,56,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,39,FO Car,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1930,1,1946,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,39,Lt Tank Company,0,average,2,company,1,armor,1946,1,1946,4,1,1020,1,1020,1,1020,1,0,0,0,0,0,0,0,0,0,0,0,0
28,39,Gun Battery,0,average,1,platoon,2,artillery,1930,1,1946,137,1,137,1,137,1,137,1,260,1,0,0,0,0,0,0,0,0,0,0
29,39,Cavalry Sqdn,0,average,2,company,3,infantry,1942,1,1946,124,1,422,1,422,1,1076,1,1078,1,1011,1,1011,1,1011,1,0,0,0,0
30,39,Tank Hunter Grp,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1941,8,1946,35,1,35,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,39,Mountain Gun Bt,0,average,1,platoon,2,artillery,1930,1,1946,132,1,132,1,132,1,132,1,260,1,0,0,0,0,0,0,0,0,0,0
32,39,Mot Lt AA Pl,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1937,1,1944,260,1,260,1,219,1,219,1,0,0,0,0,0,0,0,0,0,0,0,0
33,39,Lt AA Platoon,0,average,1,platoon,2,artillery,1937,1,1946,259,1,259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,39,HMG Coy,0,average,2,company,3,infantry,1942,1,1946,27,1,27,1,402,1,406,1,1035,1,1035,1,1068,1,0,0,0,0,0,0
35,39,HMG Platoon,0,average,1,platoon,3,infantry,1930,1,1946,27,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,39,HMG Coy,0,average,2,company,3,infantry,1930,1,1941,47,1,403,1,1035,1,1035,1,1035,1,1038,1,0,0,0,0,0,0,0,0
37,39,AA Platoon,0,average,1,platoon,2,artillery,1930,1,1946,261,1,261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,39,Lt Mortar Pl,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1937,1,1946,270,1,270,1,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39,Rifle Platoon,0,average,1,platoon,3,infantry,1930,1,1941,29,1,29,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,39,Divisonal AA Co,0,average,2,company,2,artillery,1930,1,1944,261,1,261,1,403,1,1037,1,1037,1,0,0,0,0,0,0,0,0,0,0
41,39,Field Gun Bty,0,average,1,platoon,2,artillery,1930,1,1946,143,1,143,1,143,1,143,1,260,1,0,0,0,0,0,0,0,0,0,0
42,39,Sniper,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1930,1,1946,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,39,Observer,0,average,1,platoon,2,artillery,1930,1,1946,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,39,Field Gun Sec,0,average,1,platoon,2,artillery,1930,1,1946,143,1,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,39,Hvy Mortar Bty,0,average,1,platoon,2,artillery,1942,1,1946,273,1,273,1,273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,39,Strike Element,0,average,1,platoon,4,miscellaneous,1930,1,1946,333,1,333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,39,Light Battery,0,average,1,platoon,2,artillery,1930,1,1946,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,39,Medium Battery,0,average,1,platoon,2,artillery,1930,1,1946,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,39,Corps Battery,0,average,1,platoon,2,artillery,1930,1,1946,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,39,Hvy Mortar Pl,0,average,1,platoon,2,artillery,1942,1,1946,273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,39,Hvy Mortar Co,0,average,2,company,2,artillery,1942,1,1946,273,1,1043,1,1053,1,1053,1,402,1,402,1,0,0,0,0,0,0,0,0
