id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,unit_ids[0],unit_cnt[0],unit_ids[1],unit_cnt[1],unit_ids[2],unit_cnt[2],unit_ids[3],unit_cnt[3],unit_ids[4],unit_cnt[4],unit_ids[5],unit_cnt[5],unit_ids[6],unit_cnt[6],unit_ids[7],unit_cnt[7],unit_ids[8],unit_cnt[8],unit_ids[9],unit_cnt[9]
1,8,Poste Commande,0,average,4,force HQ,6,force HQ,1940,6,1943,244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8,Cie Char Legers,0,average,2,company,0,default,1940,6,1943,4,1,1015,1,1015,1,1015,1,1015,1,0,0,0,0,0,0,0,0,0,0
6,8,Cie Inf,0,average,2,company,3,infantry,1940,6,1943,155,1,179,1,185,1,1036,1,1036,1,1036,1,1036,1,0,0,0,0,0,0
7,8,Cie Legionnaire,0,average,2,company,3,infantry,1940,6,1943,254,1,179,1,1038,1,1038,1,1038,1,1038,1,0,0,0,0,0,0,0,0
14,8,Cie ME Legion,0,average,2,company,3,infantry,1940,6,1943,155,1,1095,1,1035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,8,Sec Char Legers,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1940,6,1943,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,8,Equipe Recon,0,average,1,platoon,3,infantry,1940,6,1943,437,1,437,1,438,1,438,1,0,0,0,0,0,0,0,0,0,0,0,0
19,8,Gpe Mitrai DCA,0,average,1,platoon,2,artillery,1940,6,1943,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,8,Pel AMR,0,average,1,platoon,1,armor,1940,6,1943,11,1,11,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0
21,8,Gpe DCA,0,average,1,platoon,2,artillery,1940,6,1943,23,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,8,Eclaireurs,0,average,1,platoon,3,infantry,1940,6,1943,43,1,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,8,Pel Camion,0,average,1,platoon,4,miscellaneous,1940,6,1943,20,1,20,1,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0
29,8,Sec Camion,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1940,6,1943,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
