id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
2,M1895 Carbine,1,SPWOOB_WCLASS_INF_PRM,0,1,1,0,0,0,0,0,1,8
3,.303 Carbine,1,SPWOOB_WCLASS_INF_PRM,0,1,1,0,0,0,0,0,1,8
8,20mm Madsen L60,5,SPWOOB_WCLASS_SML_GUN,0,2,1,0,1,3,0,0,15,35
12,37mm SA17 L21,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,0,0,3,6,30
13,37mm SA37 L33,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,3,0,0,8,35
14,37mm M30 L40,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,7,10,40
15,37mm M34/38 L45,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,7,11,40
16,37mm M6 L57,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,6,0,0,14,40
17,40mm Bofors AAG,4,SPWOOB_WCLASS_AA,0,3,15,0,1,7,0,0,14,46
20,2 Pounder Gun,6,SPWOOB_WCLASS_MDM_GUN,0,3,1,0,1,7,0,0,13,45
23,47mm Bohler L39,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,6,0,0,10,40
27,57mm 5 Veld M80,6,SPWOOB_WCLASS_MDM_GUN,0,3,3,0,2,0,0,0,8,75
29,6 Pounder Gun,6,SPWOOB_WCLASS_MDM_GUN,0,3,3,0,2,11,0,17,13,50
30,60mm M.35,3,SPWOOB_WCLASS_TEAM,0,4,7,0,1,0,0,0,3,28
31,65mm 6 Veld M93,6,SPWOOB_WCLASS_MDM_GUN,0,4,4,0,2,2,0,0,6,142
32,75mm 7 Veld M04,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,0,3,6,110
33,75mm Krupp M06,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,5,7,6,205
34,84mm 8 Veld M81,6,SPWOOB_WCLASS_MDM_GUN,0,5,7,0,2,0,0,4,6,108
37,3in Mortar,3,SPWOOB_WCLASS_TEAM,0,4,11,0,1,0,0,0,3,32
38,17 Pounder Gun,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,16,0,24,15,70
42,75mm M2 L31,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,8,0,0,8,60
