id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,unit_ids[0],unit_cnt[0],unit_ids[1],unit_cnt[1],unit_ids[2],unit_cnt[2],unit_ids[3],unit_cnt[3],unit_ids[4],unit_cnt[4],unit_ids[5],unit_cnt[5],unit_ids[6],unit_cnt[6],unit_ids[7],unit_cnt[7],unit_ids[8],unit_cnt[8],unit_ids[9],unit_cnt[9]
1,36,Swedish HQ,0,average,4,force HQ,6,force HQ,1930,1,1946,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,36,Tank Platoon/5,0,average,1,platoon,1,armor,1930,1,1946,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3,36,CS Tank Pl/3,0,average,1,platoon,1,armor,1938,1,1939,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,36,CS Tank Pl/5,0,average,1,platoon,1,armor,1938,1,1946,5,1,5,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0
7,36,Tank Company 38,0,average,2,company,1,armor,1938,1,1939,5,1,1003,1,1003,1,1003,1,1034,1,0,0,0,0,0,0,0,0,0,0
8,36,Tank Company 39,0,average,2,company,1,armor,1939,1,1939,5,1,5,1,5,1,1006,1,1006,1,1006,1,1002,1,0,0,0,0,0,0
10,36,Lt Tank Pl/4,0,average,1,platoon,1,armor,1941,1,1943,6,1,6,1,6,1,6,1,100,1,100,1,100,1,100,1,0,0,0,0
11,36,Tank Company 41,0,average,2,company,1,armor,1941,1,1943,6,1,1006,1,1006,1,1010,1,1010,1,0,0,0,0,0,0,0,0,0,0
12,36,Tank Company 42,0,average,2,company,1,armor,1942,1,1943,7,1,1002,1,1002,1,1002,1,1002,1,0,0,0,0,0,0,0,0,0,0
14,36,Hvy Tank Pl 43,0,average,1,platoon,1,armor,1943,1,1946,11,1,11,1,11,1,11,1,11,1,0,0,0,0,0,0,0,0,0,0
15,36,Hvy Tank Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1942,7,1946,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,36,Lt Tank Co 43,0,average,2,company,1,armor,1943,1,1946,7,1,7,1,7,1,1014,1,1190,1,1002,1,1002,1,0,0,0,0,0,0
21,36,Arm Car Pl 43,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1943,1,1946,22,1,25,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,36,Mech MG Pl 43,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,1,1946,67,1,67,1,25,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0
23,36,Mech Mor Pl 43,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,1,1946,70,1,70,1,70,1,25,1,25,1,25,1,0,0,0,0,0,0,0,0
24,36,Mech AT Pl 43,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,1,1946,30,1,30,1,30,1,25,1,25,1,25,1,0,0,0,0,0,0,0,0
25,36,Mech Hvy Co 43,0,average,2,company,3,infantry,1943,1,1946,82,1,25,1,1021,1,1022,1,1023,1,1024,1,1024,1,0,0,0,0,0,0
26,36,M/C Platoon 43,0,average,1,platoon,3,infantry,1943,1,1946,152,1,108,1,108,1,108,1,108,1,0,0,0,0,0,0,0,0,0,0
27,36,Mech M/C Co 43,0,average,2,company,3,infantry,1943,7,1946,109,1,82,1,35,1,35,1,25,1,109,1,1026,1,1026,1,1026,1,0,0
28,36,Hvy AT Co 43,0,average,2,company,1,armor,1945,11,1946,14,1,14,1,14,1,1029,1,0,0,0,0,0,0,0,0,0,0,0,0
29,36,Hvy AT Pl 43,0,average,1,platoon,1,armor,1945,11,1946,14,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,36,Lt Tank Pl/3,0,average,1,platoon,1,armor,1938,1,1939,6,1,6,1,6,1,100,1,100,1,100,1,0,0,0,0,0,0,0,0
