id,nation,name,type,type,uclass,uclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,mclass,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT
2,14,T-26 M.33,26,main battle tank,2,armor,1938,3,1942,10,3,3,3,29,10,3,12,0,1,0,0,8,6,10,0,0,18,50,50,0,0,171,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2
4,14,V-Carden Lloyd,22,light tank,2,armor,1930,1,1939,12,1,2,2,15,18,3,1,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,137,120,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5,14,Vickers 6E,26,main battle tank,2,armor,1935,6,1939,12,3,3,3,30,12,3,41,0,2,1,0,8,6,10,0,0,19,20,0,0,30,137,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
6,14,Type 94 Ho-Go,22,light tank,2,armor,1937,8,1944,12,2,2,3,17,14,3,11,0,1,0,0,9,0,10,0,0,245,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1
10,14,Type 97 Chi-Ha,26,main battle tank,2,armor,1938,9,1943,3,3,4,3,29,13,3,11,0,1,1,0,8,6,10,0,0,214,70,30,0,0,0,0,0,209,120,0,209,120,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2
12,14,Light Truck,70,scout vehicle,8,recon,1930,1,1946,12,2,1,0,10,16,2,90,0,0,0,0,9,106,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,Medium Truck,85,medium truck,10,transport,1930,1,1946,12,3,2,0,10,18,1,0,0,0,0,0,0,118,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,14,Heavy Truck,86,heavy truck,10,transport,1930,1,1946,12,4,2,0,14,15,1,0,0,0,0,0,0,132,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,14,37L46 AT-Gun,55,AT gun,5,anti-tank,1942,3,1945,12,0,5,0,19,2,0,0,0,3,2,0,8,0,1,0,0,15,10,40,0,10,5,60,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,14,Type 24 AAMGs,11,ski troops,0,infantry,1936,1,1946,12,1,6,0,14,2,0,0,0,1,1,0,9,0,0,0,0,138,90,0,0,0,138,90,0,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
