id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,unit_ids[0],unit_cnt[0],unit_ids[1],unit_cnt[1],unit_ids[2],unit_cnt[2],unit_ids[3],unit_cnt[3],unit_ids[4],unit_cnt[4],unit_ids[5],unit_cnt[5],unit_ids[6],unit_cnt[6],unit_ids[7],unit_cnt[7],unit_ids[8],unit_cnt[8],unit_ids[9],unit_cnt[9]
1,19,Bulgaria HQ,0,average,4,force HQ,6,force HQ,1930,1,1946,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,19,Rifle Company,0,average,2,company,3,infantry,1930,1,1936,104,1,104,1,105,1,1039,1,1039,1,1039,1,0,0,0,0,0,0,0,0
3,19,Medium Tank Co,0,average,2,company,1,armor,1943,8,1945,7,1,7,1,1011,1,1011,1,0,0,0,0,0,0,0,0,0,0,0,0
4,19,Rifle Company,0,average,2,company,3,infantry,1937,1,1941,104,1,104,1,76,1,105,1,1039,1,1039,1,1039,1,0,0,0,0,0,0
5,19,Rifle Company+,0,average,2,company,3,infantry,1937,1,1941,104,1,104,1,76,1,105,1,1039,1,1039,1,1039,1,1105,1,0,0,0,0
6,19,Rifle Company,0,average,2,company,3,infantry,1942,1,1945,104,1,104,1,76,1,113,1,106,1,1040,1,1040,1,1040,1,0,0,0,0
7,19,Rifle Company+,0,average,2,company,3,infantry,1942,1,1945,104,1,104,1,76,1,114,1,105,1,1040,1,1040,1,1040,1,1105,1,0,0
8,19,Rifle Company,0,average,2,company,3,infantry,1946,1,1946,104,1,104,1,113,1,113,1,113,1,106,1,1040,1,1040,1,1040,1,0,0
9,19,Rifle Company+,0,average,2,company,3,infantry,1946,1,1946,104,1,104,1,114,1,114,1,114,1,105,1,1040,1,1040,1,1040,1,1105,1
10,19,Rifle Company+,0,average,2,company,3,infantry,1930,1,1936,104,1,104,1,105,1,1039,1,1039,1,1039,1,1105,1,0,0,0,0,0,0
11,19,Medium Tank Pl,0,average,1,platoon,1,armor,1943,8,1945,7,1,7,1,7,1,7,1,7,1,0,0,0,0,0,0,0,0,0,0
12,19,Assault Gun Bty,0,average,2,company,1,armor,1943,8,1945,46,1,1013,1,1013,1,1013,1,0,0,0,0,0,0,0,0,0,0,0,0
13,19,Assault Gun Pl,0,average,1,platoon,1,armor,1943,8,1945,46,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,19,Arm Recce Pl,0,average,1,platoon,1,armor,1945,3,1945,18,1,17,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,19,ATG Pl(M),0,average,1,platoon,2,artillery,1943,7,1946,83,1,83,1,83,1,50,1,50,1,50,1,0,0,0,0,0,0,0,0
16,19,Hvy Truck Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1938,9,1946,44,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,Md Truck Grp,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1937,9,1946,60,1,60,1,60,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0
18,19,Md Truck Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1937,9,1946,60,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,Armour Car Pl,0,average,1,platoon,1,armor,1943,8,1946,47,1,47,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,19,AA Battery,0,average,1,platoon,2,artillery,1930,1,1946,86,1,86,1,86,1,86,1,86,1,86,1,86,1,86,1,0,0,0,0
21,19,Medium Tank Pl,0,average,1,platoon,1,armor,1945,3,1946,7,1,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,19,Inf-AT Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1939,1,1946,113,1,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,19,Lt Truck Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1930,1,1946,59,1,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,19,Lt Truck Grp,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1936,6,1946,59,1,59,1,59,1,59,1,0,0,0,0,0,0,0,0,0,0,0,0
25,19,Utility Vehicle,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1930,1,1946,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,19,Prime Mover Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1930,1,1946,62,1,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,19,Prime Mover Grp,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1930,1,1946,62,1,62,1,62,1,62,1,0,0,0,0,0,0,0,0,0,0,0,0
28,19,Utility Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1936,6,1946,56,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,19,Medium Tank Co,0,average,2,company,1,armor,1945,3,1946,7,1,1021,1,1021,1,1021,1,0,0,0,0,0,0,0,0,0,0,0,0
