id,nation,name,type,type,uclass,uclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,mclass,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT
1,18,Mk IIa,22,light tank,2,armor,1930,1,1941,6,2,2,2,17,15,3,20,0,0,0,0,9,0,10,0,0,137,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2,18,Mk VIc,22,light tank,2,armor,1932,9,1942,2,2,3,2,25,19,3,20,0,1,1,0,9,0,10,0,1,101,33,34,0,0,179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1
3,18,Honey,22,light tank,2,armor,1942,1,1943,12,3,4,3,52,20,3,92,0,2,2,1,8,6,12,0,0,18,43,60,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3
4,18,Stuart VI,22,light tank,2,armor,1943,1,1946,12,3,4,3,56,20,3,92,0,3,2,1,8,6,15,0,0,16,99,75,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,6,3,3,6,3,3
6,18,White Scout Car,70,scout vehicle,8,recon,1943,9,1946,12,3,4,2,20,21,2,90,0,0,0,0,9,108,10,0,0,139,90,0,0,0,139,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1
7,18,Mk VIb,22,light tank,2,armor,1935,3,1941,12,2,3,2,29,19,3,21,0,1,1,0,9,0,10,0,1,117,120,0,0,0,137,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1
8,18,Mk VIc,22,light tank,2,armor,1942,3,1942,12,2,3,2,25,19,3,23,0,1,1,0,9,0,10,0,1,101,33,34,0,0,179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1
17,18,Lee I,26,main battle tank,2,armor,1942,5,1946,12,5,7,2,74,11,3,92,0,2,2,1,8,13,28,0,0,16,58,120,0,0,133,90,0,132,90,0,42,30,20,0,0,0,0,0,0,0,0,6,4,4,10,5,5
19,18,Grant I,26,main battle tank,2,armor,1942,5,1945,12,5,6,2,69,12,3,90,0,2,2,1,8,13,28,0,0,16,48,80,0,0,177,90,0,132,90,0,42,50,15,0,0,0,0,0,0,0,0,6,4,4,10,5,5
20,18,Sherman I,26,main battle tank,2,armor,1944,1,1946,12,5,5,2,73,12,3,90,0,3,2,1,7,13,30,0,0,44,50,47,0,0,177,120,0,0,0,0,131,120,0,0,0,0,0,0,0,0,0,8,4,4,9,5,5
21,18,Sherman I,28,close support tank,2,armor,1944,1,1944,12,5,5,2,71,12,3,90,0,3,2,1,7,13,30,0,0,44,60,37,0,0,177,120,0,0,0,0,131,120,0,0,0,0,0,0,0,0,0,8,4,4,9,5,5
24,18,Sherman DD,113,*unknown value*,14,other,1944,6,1945,12,5,5,4,120,12,3,90,0,3,3,0,7,0,100,2,0,45,55,42,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,8,4,4,9,5,5
26,18,Sherman IB,28,close support tank,2,armor,1945,1,1946,12,5,5,4,64,14,3,90,0,2,3,0,6,13,32,0,2,68,50,0,16,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,9,4,4,9,5,5
30,18,Valentine III,26,main battle tank,2,armor,1943,1,1943,12,4,4,4,63,8,3,81,0,2,2,0,8,13,17,0,0,20,0,79,0,0,179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,7,6,5
37,18,Churchill VII,26,main battle tank,2,armor,1945,1,1946,12,4,5,4,118,8,3,91,0,3,2,0,7,13,31,0,2,105,40,44,0,0,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,13,12,6,15,12,9
38,18,Churchill VIII,28,close support tank,2,armor,1945,1,1946,12,4,5,4,107,8,3,90,0,2,2,0,6,13,31,0,2,66,35,0,12,0,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,13,12,6,15,12,9
39,18,Scorpion,31,engineer tank,2,armor,1943,1,1943,12,3,4,3,134,8,3,90,0,2,2,0,8,0,21,0,0,20,12,81,0,0,179,120,0,0,0,0,0,0,0,108,8,6,8,7,7,2,0,10,8,6,8,7,7
40,18,Sherman Crab II,31,engineer tank,2,armor,1944,1,1946,12,5,5,3,132,12,3,90,0,3,3,0,7,0,33,0,2,45,60,37,0,0,177,120,0,140,90,0,0,0,0,109,4,4,9,5,5,2,0,11,4,4,9,5,5
41,18,Churchill AVRE,31,engineer tank,2,armor,1945,1,1946,12,4,5,4,156,8,3,90,0,3,2,0,2,0,31,0,2,43,6,0,0,0,179,120,0,0,0,0,130,120,0,113,12,6,15,12,9,2,0,15,12,6,15,12,9
42,18,Crocodile,32,flame tank,2,armor,1945,1,1946,12,4,5,3,131,8,3,90,0,3,2,0,7,0,31,0,2,105,42,42,0,0,179,120,0,0,0,0,108,28,0,0,0,0,0,0,0,0,0,13,12,5,15,12,9
44,18,M10, 17 pdr,57,SP AT gun,5,anti-tank,1946,1,1946,12,5,5,4,82,17,3,90,0,5,3,0,7,13,29,0,0,38,14,22,0,14,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,8,3,3
45,18,3.7in Mtn Gun,113,*unknown value*,14,other,1930,1,1946,12,1,6,0,24,1,0,91,0,0,0,0,6,0,1,0,0,67,45,0,0,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,18,Priest,48,SP artillery,4,artillery,1944,1,1946,12,4,4,3,44,14,3,90,0,0,0,0,6,0,20,0,0,71,64,0,5,0,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,2,1,1
47,18,Sexton,48,SP artillery,4,artillery,1944,1,1946,12,4,6,3,47,13,3,91,0,0,0,0,7,0,19,0,0,63,97,0,0,8,148,90,0,148,90,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,2,1,1
48,18,Humber Mk.II,78,armored car,8,recon,1941,8,1945,12,2,3,3,29,24,2,70,0,1,1,0,9,0,10,0,1,101,20,20,0,0,179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2
49,18,Daimler A/C,78,armored car,8,recon,1941,9,1942,12,2,3,3,33,24,2,91,0,1,1,0,8,0,10,0,0,20,0,48,0,0,179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,2,2
50,18,Staghound,78,armored car,8,recon,1943,1,1946,12,3,5,3,47,24,2,90,0,2,1,1,8,0,10,0,1,16,48,55,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,3,2,2,6,3,3
51,18,Lloyd Carrier,113,*unknown value*,14,other,1942,11,1945,12,2,2,2,17,18,3,50,0,0,0,0,9,112,10,0,0,216,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
52,18,Halftrack,39,tracked APC,3,APC,1944,1,1946,12,3,2,3,18,24,3,60,0,0,0,0,9,112,10,0,0,139,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
53,18,3.7in Mtn Gun,113,*unknown value*,14,other,1946,1,1946,12,1,6,0,25,1,0,91,0,0,0,0,6,0,1,0,0,67,45,0,3,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,18,Austin 30cwt,85,medium truck,10,transport,1930,1,1946,12,3,2,0,12,18,1,10,0,0,0,0,0,118,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,18,Bedford,86,heavy truck,10,transport,1930,1,1946,12,4,2,0,17,15,1,10,0,0,0,0,0,133,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,18,2 Weasels,65,amphibian unit,7,marine unit,1943,6,1946,12,2,4,2,24,12,3,90,0,0,0,0,9,112,100,4,0,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,18,DUKW,65,amphibian unit,7,marine unit,1943,6,1946,12,4,4,4,28,17,0,90,0,0,0,0,9,125,100,3,0,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,18,Buffalo IV,66,heavy amphibian unit,7,marine unit,1944,9,1946,12,4,5,4,35,13,0,90,0,0,0,0,9,130,100,4,0,10,30,10,0,5,139,90,0,139,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1
59,18,2 Pdr AT-Gun,55,AT gun,5,anti-tank,1938,1,1942,12,0,5,0,27,1,0,10,0,3,2,0,8,0,1,0,0,20,0,100,0,0,2,60,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,18,6 Pdr AT-Gun,55,AT gun,5,anti-tank,1945,1,1946,12,0,5,0,34,1,0,10,0,3,2,0,8,0,1,0,0,29,20,40,0,20,2,60,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,18,2 Pdr AT-Gun,55,AT gun,5,anti-tank,1943,1,1945,12,0,5,0,26,1,0,12,0,3,2,0,8,0,1,0,0,20,20,80,0,0,2,60,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,18,Rifle Section,1,infantry,0,infantry,1934,1,1943,12,1,10,0,20,6,0,12,0,0,0,0,9,0,0,0,0,242,80,0,0,0,97,80,0,87,20,0,93,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,18,Rifle Section,3,heavy infantry,0,infantry,1934,1,1943,12,1,10,0,20,6,0,12,0,0,0,0,9,0,0,0,0,242,80,0,0,0,97,80,0,87,20,0,93,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,18,40mm Bofors AA,61,flak,6,anti-air,1939,1,1946,12,4,8,0,18,0,0,20,0,2,1,0,8,0,3,0,0,19,35,5,0,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,18,25Pdr Howitzer,47,howitzer,4,artillery,1940,1,1946,12,1,6,0,27,0,0,90,0,1,1,0,7,0,2,0,0,63,45,0,0,3,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,18,P-47D,92,aircraft,11,air force,1944,4,1946,12,3,1,0,120,8,0,92,0,15,0,0,9,0,0,0,0,164,20,8,0,0,175,3,0,175,3,0,175,2,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0
