id,nation,name,type,type,uclass,uclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,mclass,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT
0,255, ,105,fort,13,fortification,1900,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42,Vickers 6T MG,113,*unknown value*,14,other,1930,1,1939,10,3,4,3,25,10,3,2,0,1,1,0,9,6,10,0,0,228,120,0,0,0,228,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1
2,42,Vickers 6T 47mm,113,*unknown value*,14,other,1933,1,1941,12,3,3,3,27,12,3,20,0,1,1,0,8,6,10,0,0,23,25,25,0,0,228,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2
4,42,Somua S-35,113,*unknown value*,14,other,1939,11,1943,6,3,3,4,46,16,3,20,0,2,1,0,8,6,14,0,0,21,28,90,0,0,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,7,5,5
5,42,Model 1942,113,*unknown value*,14,other,1942,7,1943,12,4,4,3,66,12,3,40,0,2,2,0,7,2,19,0,0,44,20,39,0,0,177,120,0,0,0,0,131,120,0,0,0,0,0,0,0,0,0,6,4,4,7,4,4
6,42,Model 1942,113,*unknown value*,14,other,1943,1,1946,12,4,4,3,66,12,3,40,0,2,2,0,7,2,19,0,0,44,20,30,0,9,177,120,0,0,0,0,131,120,0,0,0,0,0,0,0,0,0,6,4,4,7,4,4
7,42,Model 1945,113,*unknown value*,14,other,1945,6,1946,12,4,5,4,90,17,3,90,0,4,3,0,7,13,33,0,2,54,21,20,0,20,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,8,3,3,10,6,6
14,42,TK-3,22,light tank,2,armor,1932,10,1940,12,1,2,2,18,15,3,0,0,1,1,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,229,120,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1
15,42,FT-17m,22,light tank,2,armor,1930,1,1940,12,2,2,3,20,6,3,12,0,1,0,0,9,0,10,0,0,211,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
16,42,LT Model 1934,22,light tank,2,armor,1934,1,1942,12,3,3,3,32,16,3,10,0,2,1,0,8,3,12,0,0,6,0,70,0,0,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2
17,42,LT Model 1941,22,light tank,2,armor,1941,6,1945,12,3,4,3,37,14,3,40,0,2,2,0,8,3,14,0,0,14,40,30,0,0,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2
18,42,LT Model 1944,22,light tank,2,armor,1944,1,1946,12,4,5,4,71,22,3,92,0,3,2,0,8,13,24,0,2,29,25,35,0,15,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,6,4,3,6,6,6
26,42,Char-D1,24,heavy tank,2,armor,1935,1,1943,4,3,3,4,28,6,3,21,0,1,0,0,8,6,13,0,0,19,80,0,0,40,212,120,0,0,0,0,128,120,0,0,0,0,0,0,0,0,0,4,3,3,4,3,3
27,42,Char-B1,24,heavy tank,2,armor,1938,12,1943,8,3,4,5,45,9,3,20,0,2,1,0,8,13,20,0,0,19,10,0,0,40,212,120,0,0,0,0,39,60,14,0,0,0,0,0,0,0,0,6,4,4,6,3,3
28,42,HT Model 1943,24,heavy tank,2,armor,1943,9,1946,12,5,5,4,123,10,3,22,0,2,2,0,7,13,43,0,0,44,50,45,0,5,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,12,9,9,13,12,9
29,42,HT Model 1945,24,heavy tank,2,armor,1945,12,1946,12,4,5,4,157,7,0,90,0,4,3,0,7,13,37,0,2,38,30,30,0,20,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,13,12,5,15,12,9
35,42,AC Model 1930,78,armored car,8,recon,1930,1,1942,3,3,3,3,19,22,1,20,0,0,0,0,9,0,10,0,0,135,0,60,0,0,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1
36,42,Panhard 178,78,armored car,8,recon,1940,6,1943,12,3,2,3,30,17,2,20,0,1,1,0,9,0,10,0,0,9,0,150,0,0,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1
37,42,Panhard 37m,78,armored car,8,recon,1943,6,1946,12,3,2,3,28,17,2,40,0,2,1,0,9,0,10,0,0,14,20,40,0,0,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1
38,42,AC Model 1945,78,armored car,8,recon,1945,3,1946,12,3,4,3,60,20,2,91,0,2,2,0,8,0,10,0,1,29,20,50,0,10,179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,7,6,5
50,42,Maxim HMG Sec,9,machine gun,0,infantry,1930,1,1935,12,1,8,0,16,4,0,0,0,1,1,0,9,0,0,0,0,122,90,0,0,0,122,90,0,221,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,42,wz.30 HMG Pl,9,machine gun,0,infantry,1936,1,1946,12,1,8,0,17,4,0,0,0,1,1,0,9,0,0,0,0,231,90,0,0,0,231,90,0,178,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,42,AT-Rifle Team,54,AT infantry,5,anti-tank,1930,1,1941,12,0,2,0,8,6,0,0,0,0,0,0,9,0,0,0,0,135,0,50,0,0,221,50,0,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,42,Tank Destroyers,54,AT infantry,5,anti-tank,1940,1,1943,12,0,4,0,23,6,0,1,0,0,0,0,8,0,0,0,0,93,8,0,8,0,221,60,0,87,8,0,85,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,42,Tank Destroyers,54,AT infantry,5,anti-tank,1943,1,1944,12,0,4,0,12,6,0,1,0,0,0,0,8,0,0,0,0,184,0,0,8,0,158,60,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,42,Panzerschreck,54,AT infantry,5,anti-tank,1944,1,1946,12,0,2,0,12,6,0,2,0,0,0,0,6,0,0,0,0,78,0,0,8,0,158,50,0,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,42,Scout Team,69,scout,8,recon,1930,1,1940,12,0,4,0,13,7,0,0,0,0,0,0,9,0,0,0,0,236,60,0,0,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
