id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,unit_ids[0],unit_cnt[0],unit_ids[1],unit_cnt[1],unit_ids[2],unit_cnt[2],unit_ids[3],unit_cnt[3],unit_ids[4],unit_cnt[4],unit_ids[5],unit_cnt[5],unit_ids[6],unit_cnt[6],unit_ids[7],unit_cnt[7],unit_ids[8],unit_cnt[8],unit_ids[9],unit_cnt[9]
1,1,Headquarters,0,average,4,force HQ,6,force HQ,1939,4,1943,243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,Rifle Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1939,4,1943,100,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,Rifle Platoon,0,average,1,platoon,3,infantry,1939,4,1943,100,1,99,1,99,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0
6,1,Rifle Company,0,average,2,company,3,infantry,1939,4,1943,98,1,98,1,93,1,93,1,1005,1,1005,1,1005,1,0,0,0,0,0,0
7,1,Mot Rifle Pl,0,average,1,platoon,3,infantry,1939,4,1943,100,1,98,1,98,1,99,1,13,1,13,1,13,1,13,1,0,0,0,0
8,1,Mot Rifle Co,0,average,2,company,3,infantry,1939,4,1943,98,1,98,1,93,1,13,1,13,1,13,1,1007,1,1007,1,1007,1,0,0
9,1,Militia Platoon,0,average,1,platoon,3,infantry,1939,4,1943,132,1,133,1,103,1,103,1,0,0,0,0,0,0,0,0,0,0,0,0
10,1,Militia Company,0,average,2,company,3,infantry,1939,4,1943,134,1,135,1,1009,1,1009,1,1009,1,1009,1,0,0,0,0,0,0,0,0
11,1,Hlinka Gd Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1941,5,1943,21,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,Hlinka Gd Pl,0,average,1,platoon,3,infantry,1941,5,1943,22,1,21,1,21,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0
13,1,Hlinka Gd Co,0,average,2,company,3,infantry,1941,5,1943,22,1,21,1,93,1,75,1,1012,1,1012,1,1012,1,0,0,0,0,0,0
14,1,Scout,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1939,4,1943,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Scouts,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1939,4,1943,111,1,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,Foot Patrol,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1939,4,1943,113,1,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,Sniper,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1939,4,1943,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,M/C Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1939,4,1943,305,1,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,M/C Platoon,0,average,1,platoon,3,infantry,1939,4,1943,305,1,305,1,305,1,305,1,0,0,0,0,0,0,0,0,0,0,0,0
21,1,Bicycle Platoon,0,average,1,platoon,3,infantry,1939,4,1943,300,1,300,1,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,Engineer Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1939,4,1943,108,1,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,Engineer Pl,0,average,1,platoon,3,infantry,1939,4,1943,108,1,108,1,108,1,108,1,0,0,0,0,0,0,0,0,0,0,0,0
24,1,Dragoon Sec,0,average,1,platoon,3,infantry,1939,4,1943,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,Dragoon Trp,0,average,1,platoon,3,infantry,1939,4,1943,9,1,9,1,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0
26,1,Dragoon Sqdn,0,average,2,company,3,infantry,1939,4,1943,9,1,9,1,9,1,9,1,1025,1,1025,1,1025,1,1030,1,13,1,13,1
27,1,Inf Gun Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1939,4,1943,92,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Inf Gun Platoon,0,average,1,platoon,2,artillery,1939,4,1943,92,1,92,1,92,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0
29,1,MG Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1939,4,1943,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,MG Platoon,0,average,1,platoon,3,infantry,1939,4,1943,93,1,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,Tankette,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1939,4,1943,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,Tankette Sec,0,average,1,platoon,1,armor,1939,4,1943,8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,Tankette Pl,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1939,4,1943,8,1,8,1,8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0
35,1,Tankette Co,0,average,2,company,1,armor,1939,4,1943,8,1,8,1,8,1,8,1,1034,1,1034,1,1034,1,0,0,0,0,0,0
37,1,Tank,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1939,4,1943,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,Tank Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1939,4,1943,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,Tank Platoon,0,average,1,platoon,1,armor,1939,4,1943,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
40,1,Tank Company,0,average,2,company,1,armor,1939,4,1943,2,1,2,1,2,1,2,1,1039,1,1039,1,1039,1,0,0,0,0,0,0
41,1,TD Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1943,1,1943,34,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,Armd Car,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1939,4,1943,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,Armd Car Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1939,4,1943,51,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
