id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,M1930 Rifle,1,SPWOOB_WCLASS_INF_PRM,0,1,1,0,0,0,0,0,1,10
2,PPSz-41 SMG,1,SPWOOB_WCLASS_INF_PRM,0,1,5,0,0,0,0,0,1,3
6,7.92mm MG34 BMG,5,SPWOOB_WCLASS_SML_GUN,0,1,8,0,0,0,0,0,20,10
8,20mm SzWAK L82,5,SPWOOB_WCLASS_SML_GUN,0,2,12,0,1,4,0,6,21,30
10,2.8cm sPzB L61,6,SPWOOB_WCLASS_MDM_GUN,0,2,0,0,0,10,0,10,15,25
11,37mm wz.39 AA,4,SPWOOB_WCLASS_AA,0,2,11,0,1,4,0,0,20,55
12,PPS-43 SMG,1,SPWOOB_WCLASS_INF_PRM,0,1,5,0,0,0,0,0,1,3
14,3.7cm KwK35 L47,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,8,12,40
18,45mm wz.38 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,6,0,9,11,45
19,45mm wz.42 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,7,0,10,16,45
27,57mm L73 ZiS-2,6,SPWOOB_WCLASS_MDM_GUN,0,3,3,0,2,11,0,15,18,50
28,57mm L73 ZiS-4,6,SPWOOB_WCLASS_MDM_GUN,0,3,3,0,2,10,0,17,18,50
33,76.2mm wz.27/39,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,5,0,6,206
38,76mm L16 obr 27,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,5,4,6,170
39,75mm L17 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,5,0,0,6,60
40,50mm wz.38/40,3,SPWOOB_WCLASS_TEAM,0,3,5,0,0,0,0,0,3,16
47,7.5cm KwK40 L48,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,13,9,17,12,70
50,7.5cm StK40 L48,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,13,9,17,12,70
51,76.2mm wz.39L41,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,10,0,14,10,60
52,76mm wz.42 ZiS3,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,11,0,16,13,60
53,76mm L54 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,12,0,17,14,70
57,82mm wz. 37,3,SPWOOB_WCLASS_TEAM,0,4,11,0,1,0,0,0,3,74
58,85mm wz.44 L53,6,SPWOOB_WCLASS_MDM_GUN,0,5,7,0,2,12,18,16,13,80
59,85mm  L53 D-5S,6,SPWOOB_WCLASS_MDM_GUN,0,5,7,0,3,12,0,18,14,80
60,76.2mm wz.43 FG,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,0,11,13,208
63,122mm L48 D-25,7,SPWOOB_WCLASS_LRG_GUN,0,7,15,0,3,17,11,20,12,80
64,122mm wz.31,7,SPWOOB_WCLASS_LRG_GUN,0,7,15,0,3,7,11,0,6,210
67,100mm wz.44 L59,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,1,18,0,0,15,90
69,100mm L60 BS-3,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,3,16,0,18,15,70
72,160mm wz.43,3,SPWOOB_WCLASS_TEAM,0,7,27,0,2,0,0,0,3,70
73,120mm wz.38,3,SPWOOB_WCLASS_TEAM,0,5,19,0,2,0,0,0,3,114
75,122mm L48 D-25T,7,SPWOOB_WCLASS_LRG_GUN,0,7,15,0,3,19,11,20,12,100
81,152mm L32ML-20S,7,SPWOOB_WCLASS_LRG_GUN,0,8,21,0,4,13,18,0,7,100
82,132mm Rocket,3,SPWOOB_WCLASS_TEAM,0,5,21,0,2,0,0,0,0,169
83,Miotacz Plomien,8,SPWOOB_WCLASS_FLAME_INF,0,45,25,0,0,0,14,0,25,1
84,Satchel Charge,2,SPWOOB_WCLASS_INF_SEC,0,10,20,0,18,0,15,0,15,1
85,Molotov,8,SPWOOB_WCLASS_FLAME_INF,0,3,4,0,4,222,9,0,12,1
86,Anti-Tank Mine,2,SPWOOB_WCLASS_INF_SEC,0,7,5,0,2,6,6,0,15,1
87,F-1 Grenade,2,SPWOOB_WCLASS_INF_SEC,0,3,3,0,1,0,0,0,3,1
93,RPG-40 Grenade,2,SPWOOB_WCLASS_INF_SEC,0,5,6,0,2,222,3,0,3,1
98,7.62mm DP LMG,2,SPWOOB_WCLASS_INF_SEC,0,1,5,0,0,0,0,0,20,12
99,7.92mm MG42 LMG,2,SPWOOB_WCLASS_INF_SEC,0,1,10,0,0,0,0,0,17,12
104,152mm  wz.37 FH,7,SPWOOB_WCLASS_LRG_GUN,0,8,21,0,4,0,0,0,6,214
105,122mm wz.38,7,SPWOOB_WCLASS_LRG_GUN,0,7,15,0,3,8,12,0,6,202
111,85mm ZP wz.39AA,6,SPWOOB_WCLASS_MDM_GUN,0,5,7,0,2,12,8,18,21,80
113,Quad Maxim AAMG,4,SPWOOB_WCLASS_AA,0,1,11,0,0,0,0,0,24,30
114,Pistol,1,SPWOOB_WCLASS_INF_PRM,0,0,1,0,0,0,0,0,0,1
121,7.92 wz.30 HMG,3,SPWOOB_WCLASS_TEAM,0,1,6,0,0,0,0,0,23,30
122,7.62 Maxim HMG,3,SPWOOB_WCLASS_TEAM,0,1,5,0,0,0,0,0,24,30
123,7.62mm SG43 MMG,3,SPWOOB_WCLASS_TEAM,0,1,6,0,0,0,0,0,24,24
124,12.7mm DShK HMG,3,SPWOOB_WCLASS_TEAM,0,1,10,0,1,0,0,0,21,40
129,7.62mm DT BMG,5,SPWOOB_WCLASS_SML_GUN,0,1,8,0,0,0,0,0,20,10
130,7.62mm DTM BMG,5,SPWOOB_WCLASS_SML_GUN,0,1,5,0,0,0,0,0,20,10
131,30 cal BMG,5,SPWOOB_WCLASS_SML_GUN,0,1,5,0,0,0,0,0,20,10
132,7.92 MG42 AAMG,4,SPWOOB_WCLASS_AA,0,1,10,0,0,0,0,0,17,24
136,PTRD obr 41 ATR,2,SPWOOB_WCLASS_INF_SEC,0,1,0,0,0,4,5,0,16,14
137,7.62mm SG43AAMG,4,SPWOOB_WCLASS_AA,0,1,5,0,0,0,0,0,20,24
138,7.92 MG34 AAMG,4,SPWOOB_WCLASS_AA,0,1,8,0,0,0,0,0,20,24
139,30 cal AAMG,4,SPWOOB_WCLASS_AA,0,1,5,0,0,0,0,0,20,24
141,12.7 DShK AAMG,4,SPWOOB_WCLASS_AA,0,1,10,0,1,0,0,0,21,40
143,PTRS obr 41 ATR,2,SPWOOB_WCLASS_INF_SEC,0,1,0,0,0,4,5,0,16,14
146,SWT-40 Rifle,1,SPWOOB_WCLASS_INF_PRM,0,1,2,0,0,0,0,0,30,15
147,2cm FlaK 30/38,4,SPWOOB_WCLASS_AA,0,2,9,0,1,3,0,0,20,50
151,NahVtdgW,5,SPWOOB_WCLASS_SML_GUN,0,3,11,0,0,0,0,0,3,1
155,7.92mm MG34 CMG,5,SPWOOB_WCLASS_SML_GUN,0,1,8,0,0,0,0,0,24,20
157,Kar 98k Rifle,1,SPWOOB_WCLASS_INF_PRM,0,1,1,0,0,0,0,0,1,10
158,MP38/40 SMG,1,SPWOOB_WCLASS_INF_PRM,0,1,4,0,0,0,0,0,0,3
159,7.62mm MG,11,SPWOOB_WCLASS_AIRCRAFT,0,1,5,0,0,0,0,0,24,30
163,12.7mm MG,11,SPWOOB_WCLASS_AIRCRAFT,0,1,10,0,1,0,0,0,21,40
166,20mm ShVaK,11,SPWOOB_WCLASS_AIRCRAFT,0,2,10,0,3,0,0,0,16,23
167,23mm VYa Cannon,11,SPWOOB_WCLASS_AIRCRAFT,0,2,13,0,3,0,0,0,18,31
169,37mm NS-37,11,SPWOOB_WCLASS_AIRCRAFT,0,2,13,0,6,0,0,0,15,20
170,7.62mm DTM CMG,5,SPWOOB_WCLASS_SML_GUN,0,1,5,0,0,0,0,0,20,20
171,7.62mm DT CMG,5,SPWOOB_WCLASS_SML_GUN,0,1,5,0,0,0,0,0,20,24
172,7.62mm DT TMG,5,SPWOOB_WCLASS_SML_GUN,0,1,5,0,0,0,0,0,20,24
173,7.62mm DT AAMG,5,SPWOOB_WCLASS_SML_GUN,0,1,9,0,0,0,0,0,15,24
