id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,unit_ids[0],unit_cnt[0],unit_ids[1],unit_cnt[1],unit_ids[2],unit_cnt[2],unit_ids[3],unit_cnt[3],unit_ids[4],unit_cnt[4],unit_ids[5],unit_cnt[5],unit_ids[6],unit_cnt[6],unit_ids[7],unit_cnt[7],unit_ids[8],unit_cnt[8],unit_ids[9],unit_cnt[9]
1,13,USMC HQ,0,average,4,force HQ,6,force HQ,1930,1,1946,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,Tank Company,0,average,2,company,0,default,1943,11,1946,4,1,10,1,1007,1,1007,1,1007,1,1007,1,0,0,0,0,0,0,0,0
4,13,Light Tank Pl,0,average,1,platoon,1,armor,1940,4,1946,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
5,13,Light Tank Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1940,4,1946,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,13,Tank Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1943,11,1946,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,Tank Platoon,0,average,1,platoon,0,default,1943,11,1946,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13,AT Gun Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1938,1,1946,277,1,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,13,M8 Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1943,1,1946,117,1,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,13,Flame Tank Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1944,3,1946,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,Engineer Tanks,0,average,1,platoon,1,armor,1941,12,1946,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,13,MineClear Tanks,0,average,1,platoon,1,armor,1945,1,1946,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,13,Hy Mortar Pl,0,average,1,platoon,2,artillery,1943,10,1946,35,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
