id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,unit_ids[0],unit_cnt[0],unit_ids[1],unit_cnt[1],unit_ids[2],unit_cnt[2],unit_ids[3],unit_cnt[3],unit_ids[4],unit_cnt[4],unit_ids[5],unit_cnt[5],unit_ids[6],unit_cnt[6],unit_ids[7],unit_cnt[7],unit_ids[8],unit_cnt[8],unit_ids[9],unit_cnt[9]
1,28,Dutch HQ,0,average,4,force HQ,6,force HQ,1930,1,1946,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,28,Motor Inf Co,0,average,2,company,3,infantry,1930,1,1940,28,1,340,1,13,1,13,1,1038,1,1038,1,1038,1,1038,1,0,0,0,0
7,28,Mech Inf Co,0,average,2,company,3,infantry,1945,9,1946,31,1,31,1,1113,1,252,1,1027,1,1039,1,1039,1,1039,1,1039,1,0,0
13,28,Tank Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1942,1,1946,193,1,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,28,CS Tank Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1946,1,1946,198,1,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,28,Light Tank Sect,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1941,1,1946,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,28,Tank Destroyers,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1945,6,1946,205,1,205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,28,TD Tanks,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1946,1,1946,196,1,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,28,AA Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1930,1,1946,260,1,260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,28,Armour Car Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1930,1,1940,52,1,52,1,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,28,Armoured Car Pl,0,average,1,platoon,1,armor,1930,1,1940,52,1,52,1,52,1,52,1,84,1,0,0,0,0,0,0,0,0,0,0
26,28,Tracked APCs,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1942,1,1946,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,28,APC Platoon,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1944,6,1946,38,1,38,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28,Truck Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1930,1,1946,13,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,28,Truck Platoon,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1930,1,1946,13,1,13,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,28,Inf-AT Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1939,9,1940,34,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
