id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,unit_ids[0],unit_cnt[0],unit_ids[1],unit_cnt[1],unit_ids[2],unit_cnt[2],unit_ids[3],unit_cnt[3],unit_ids[4],unit_cnt[4],unit_ids[5],unit_cnt[5],unit_ids[6],unit_cnt[6],unit_ids[7],unit_cnt[7],unit_ids[8],unit_cnt[8],unit_ids[9],unit_cnt[9]
1,31,Greek HQ,0,average,4,force HQ,6,force HQ,1930,1,1946,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,31,Armoured Cars,0,average,1,platoon,1,armor,1930,1,1941,345,1,345,1,58,1,60,1,14,1,14,1,0,0,0,0,0,0,0,0
5,31,Infantry Co,0,average,2,company,3,infantry,1930,1,1941,161,1,330,1,1200,1,1036,1,1036,1,1036,1,1221,1,1034,1,1255,1,3,1
6,31,Infantry Co (-),0,average,2,company,3,infantry,1930,1,1941,161,1,1200,1,1036,1,1036,1,1036,1,1231,1,1255,1,0,0,0,0,0,0
7,31,Motorised Co,0,average,2,company,3,infantry,1940,11,1941,161,1,15,1,1180,1,1180,1,1181,1,1130,1,0,0,0,0,0,0,0,0
8,31,Armoured Recon,0,average,2,company,1,armor,1930,1,1941,345,1,1002,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,31,Infantry Co,0,average,2,company,3,infantry,1941,6,1945,162,1,41,1,1197,1,1036,1,69,1,1036,1,69,1,1036,1,37,1,0,0
10,31,Armour Car Pl,0,average,1,platoon,1,armor,1946,1,1946,373,1,373,1,373,1,373,1,0,0,0,0,0,0,0,0,0,0,0,0
11,31,Armour Car Co,0,average,2,company,1,armor,1946,1,1946,373,1,373,1,1010,1,1010,1,1010,1,0,0,0,0,0,0,0,0,0,0
12,31,Motorised Co +,0,average,2,company,3,infantry,1941,1,1941,161,1,1180,1,1180,1,1181,1,1015,1,1221,1,1138,1,1130,1,1251,1,1261,1
