id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,unit_ids[0],unit_cnt[0],unit_ids[1],unit_cnt[1],unit_ids[2],unit_cnt[2],unit_ids[3],unit_cnt[3],unit_ids[4],unit_cnt[4],unit_ids[5],unit_cnt[5],unit_ids[6],unit_cnt[6],unit_ids[7],unit_cnt[7],unit_ids[8],unit_cnt[8],unit_ids[9],unit_cnt[9]
1,27,Belgian HQ,0,average,4,force HQ,6,force HQ,1930,1,1946,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,27,Tank Coy,0,average,2,company,1,armor,1930,1,1940,4,1,4,1,1224,1,1224,1,0,0,0,0,0,0,0,0,0,0,0,0
3,27,Col Cavalry Sqn,0,average,2,company,3,infantry,1930,1,1946,35,1,36,1,36,1,1010,1,1010,1,1010,1,1010,1,0,0,0,0,0,0
4,27,Armour Car Sect,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1930,1,1940,66,1,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,27,Armoured Car Pl,0,average,1,platoon,1,armor,1930,1,1940,66,1,66,1,66,1,66,1,0,0,0,0,0,0,0,0,0,0,0,0
8,27,Light Tank Pl,0,average,1,platoon,1,armor,1935,1,1940,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,27,Light Tank Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1935,1,1940,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,Col Cavalry Trp,0,average,1,platoon,3,infantry,1930,1,1946,35,1,35,1,35,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0
11,27,Col Cavalry Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1930,1,1946,35,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,27,Tank Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1930,1,1940,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,27,Hy Tank Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1946,1,1946,253,1,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,27,AT Gun Platoon,0,average,1,platoon,2,artillery,1939,1,1940,81,1,81,1,81,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0
16,27,Hy Tank Pl,0,average,1,platoon,1,armor,1946,1,1946,253,1,253,1,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,27,AT Gun Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1939,1,1940,81,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,27,Mortar Sec/M,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1942,1,1946,725,1,725,1,363,1,363,1,0,0,0,0,0,0,0,0,0,0,0,0
22,27,TD Platoon,0,average,1,platoon,1,armor,1944,8,1946,255,1,255,1,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,27,Armoured Car Pl,0,average,1,platoon,1,armor,1942,1,1946,12,1,12,1,12,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0
25,27,Armour Car Sect,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1942,1,1946,12,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,27,Truck Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1930,1,1941,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,27,Utility Vehicle,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1935,1,1940,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,27,Inf-AT Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1942,1,1946,38,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,27,Mortar Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1930,1,1940,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,27,Howitzer Bty,0,average,1,platoon,2,artillery,1930,1,1946,40,1,40,1,40,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0
34,27,Machinegun Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1930,1,1946,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
