id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,Carcano M91,1,SPWOOB_WCLASS_INF_PRM,0,1,1,0,0,0,0,0,1,10
2,Mod 91 Carabina,1,SPWOOB_WCLASS_INF_PRM,0,1,1,0,0,0,0,0,1,8
3,.303in Bren LMG,2,SPWOOB_WCLASS_INF_SEC,0,1,5,0,0,0,0,0,21,12
4,.303 Rifle,1,SPWOOB_WCLASS_INF_PRM,0,1,1,0,0,0,0,0,1,10
5,Breda CM 20L65,19,*unknown value*,0,2,9,0,1,3,0,6,16,30
6,7.92mm MG34 BMG,5,SPWOOB_WCLASS_SML_GUN,0,1,8,0,0,0,0,0,20,10
7,20mm Quad CA,4,SPWOOB_WCLASS_AA,0,2,19,0,1,3,0,0,18,30
8,Breda CM 20L65,5,SPWOOB_WCLASS_SML_GUN,0,2,9,0,1,3,0,6,16,30
9,25mm SA34 L/72,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,0,18,35
10,2kg Framm Bomb,14,SPWOOB_WCLASS_LRG_CLSTR,0,3,44,0,1,0,0,0,1,1
11,37mm Contraerea,4,SPWOOB_WCLASS_AA,0,2,14,0,1,6,0,0,14,41
12,37mm L33 Mod.21,6,SPWOOB_WCLASS_MDM_GUN,0,2,2,0,1,4,0,0,8,35
13,20mm ShVAK L82,5,SPWOOB_WCLASS_SML_GUN,0,2,9,0,1,4,0,6,20,30
14,VTerni 37mm L40,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,6,0,7,10,40
15,37mm L45 Mod.36,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,8,11,40
16,37mm M5 L53,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,6,0,0,13,40
17,40mm Contraerea,4,SPWOOB_WCLASS_AA,0,3,15,0,1,7,0,0,14,46
18,37mm M6 L57,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,6,0,0,14,40
19,47mm L32 Mod.35,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,6,4,0,8,45
20,Obice da 75L32,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,9,0,8,208
21,47mm L32 Mod.39,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,6,5,0,8,45
22,47mm L32 SA35,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,5,4,0,8,45
23,47mm L40 Mod.42,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,8,6,12,10,45
24,47mm L53 SA37,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,8,4,0,13,45
25,45mm obr 32/38,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,6,0,9,11,45
26,50mm L60 PaK 38,6,SPWOOB_WCLASS_MDM_GUN,0,3,3,0,1,9,0,17,15,50
27,57mm M1 L50,6,SPWOOB_WCLASS_MDM_GUN,0,3,3,0,2,10,0,17,12,50
28,37mm M6 L57,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,6,0,0,14,40
29,Obice da 75L25,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,6,0,6,205
30,60mm M35 Mrtaio,3,SPWOOB_WCLASS_TEAM,0,4,7,0,1,0,0,0,3,30
31,Cannone 65L17,6,SPWOOB_WCLASS_MDM_GUN,0,4,4,0,2,0,4,3,6,142
32,75mm L18 M34/35,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,5,0,6,204
33,Obice da 75L32,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,9,0,8,210
34,Cannone 75L17,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,4,0,5,6,160
35,100L17 Mod16/35,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,3,0,12,0,6,200
36,75mm M2 L31,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,8,0,0,8,60
37,Obice da 105L14,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,3,0,12,8,6,208
38,65mm M32 L17,6,SPWOOB_WCLASS_MDM_GUN,0,4,4,0,2,3,0,0,6,60
39,75mm L18 Mod.34,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,6,7,0,6,60
40,50mm Mortaio,3,SPWOOB_WCLASS_TEAM,0,3,5,0,0,0,0,0,3,10
41,75mm StuK37 L24,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,5,6,0,6,60
42,75mm L32 Mod.41,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,8,7,0,8,60
43,Obice da 105L18,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,3,0,12,0,6,208
44,75mm L34 Mod.42,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,11,7,0,9,65
45,75mm PaK97 L36,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,7,9,0,9,60
46,75mm KwK 40 L48,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,13,9,17,12,70
47,75mm StuK40 L48,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,13,9,17,12,70
48,75mm KwK 42 L70,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,16,9,23,18,80
49,7.92mm MG42 LMG,2,SPWOOB_WCLASS_INF_SEC,0,1,10,0,0,0,0,0,17,12
50,7.92mm MG34 MMG,3,SPWOOB_WCLASS_TEAM,0,1,8,0,0,0,0,0,20,24
51,81mm M.35 Mrt,3,SPWOOB_WCLASS_TEAM,0,4,11,0,1,0,0,0,3,88
52,BAR M1918,2,SPWOOB_WCLASS_INF_SEC,0,1,5,0,0,0,0,0,17,12
