id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,Gewehr 254(r),1,SPWOOB_WCLASS_INF_PRM,0,1,1,0,0,0,0,0,1,10
2,7.92mm MG13 TMG,5,SPWOOB_WCLASS_SML_GUN,0,1,6,0,0,0,0,0,23,24
3,7.92mm MG34 LMG,2,SPWOOB_WCLASS_INF_SEC,0,1,8,0,0,0,0,0,20,12
4,7.92mm MG34 MMG,3,SPWOOB_WCLASS_TEAM,0,1,8,0,0,0,0,0,20,24
5,7.92mm MG42 MMG,3,SPWOOB_WCLASS_TEAM,0,1,10,0,0,0,0,0,17,24
6,7.92mm MG34 BMG,5,SPWOOB_WCLASS_SML_GUN,0,1,8,0,0,0,0,0,20,10
7,2cm FlakVierlng,4,SPWOOB_WCLASS_AA,0,2,19,0,1,4,0,0,16,30
8,2cm KwK 38 Gun,5,SPWOOB_WCLASS_SML_GUN,0,2,12,0,1,4,0,6,16,30
9,2.5cm KwK 112f,6,SPWOOB_WCLASS_MDM_GUN,0,2,0,0,0,6,0,0,14,35
10,2.8cm sPzB41/61,6,SPWOOB_WCLASS_MDM_GUN,0,2,8,0,0,10,0,10,15,25
11,3.7cm FlaK 36,4,SPWOOB_WCLASS_AA,0,2,14,0,1,6,0,0,14,41
12,3.7cm TaK30 L40,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,7,10,40
13,3.7cm KwK38 (f),6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,4,0,0,5,35
14,3.7cm KwK35 L47,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,8,12,40
15,3.7cm PaK 35/36,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,8,11,40
16,7.9mm EW 141,5,SPWOOB_WCLASS_SML_GUN,0,1,0,0,0,3,0,4,17,18
17,2cm KwK 38 AC,19,*unknown value*,0,2,12,0,1,4,0,6,16,30
18,4.5cm PaK 184r,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,6,0,9,12,45
19,4.5cm PaK 184/1,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,7,0,10,16,45
20,4cm PaK 192(e),6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,7,0,0,13,45
21,4.7cm PaK 177i,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,5,4,0,8,45
22,4.7cm KwK 173f,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,5,4,0,7,45
23,4.7cm PaK 183f,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,8,4,0,13,45
24,4.7cm PaK 36t,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,8,0,12,11,45
25,5cm KwK 38 L42,6,SPWOOB_WCLASS_MDM_GUN,0,3,3,0,1,7,0,12,10,50
26,5cm KwK 38 L60,6,SPWOOB_WCLASS_MDM_GUN,0,3,3,0,1,9,0,15,15,50
27,5cm PaK 38 L60,6,SPWOOB_WCLASS_MDM_GUN,0,3,3,0,1,9,0,15,15,50
28,5.7cm PaK 208r,6,SPWOOB_WCLASS_MDM_GUN,0,3,3,0,2,11,0,17,18,50
29,3.7cm Flak 43,4,SPWOOB_WCLASS_AA,0,2,16,0,1,6,0,0,14,41
30,2.5cm PaK 112f,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,6,0,0,18,35
31,7.5cm leGebIG18,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,5,0,6,74
32,7.5cm leIG 18,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,5,0,6,74
33,7.5cm leFK 18,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,7,0,6,205
34,2.5cm PaK 113f,6,SPWOOB_WCLASS_MDM_GUN,0,2,0,0,0,6,0,0,20,35
35,Kampfpistole,2,SPWOOB_WCLASS_INF_SEC,0,3,3,0,2,222,3,0,1,2
36,7.62cm FK288(r),6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,7,0,6,210
37,2cm KwK 30 Gun,5,SPWOOB_WCLASS_SML_GUN,0,2,10,0,1,4,0,6,14,30
38,2cm KwK 30 AC,19,*unknown value*,0,2,10,0,1,4,0,6,16,30
39,75mm SA35 L17,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,5,0,0,6,60
40,5cm GrW 36,3,SPWOOB_WCLASS_TEAM,0,3,5,0,0,0,0,0,3,10
41,7.5cm KwK37 L24,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,5,6,0,6,60
42,7.62 IK 290(r),6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,5,4,6,170
43,3.7cm KwK 37(p),6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,8,11,40
44,7.5cm StK37 L24,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,5,6,0,6,60
45,7.62cm L30 L-11,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,8,0,0,7,60
