id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,unit_ids[0],unit_cnt[0],unit_ids[1],unit_cnt[1],unit_ids[2],unit_cnt[2],unit_ids[3],unit_cnt[3],unit_ids[4],unit_cnt[4],unit_ids[5],unit_cnt[5],unit_ids[6],unit_cnt[6],unit_ids[7],unit_cnt[7],unit_ids[8],unit_cnt[8],unit_ids[9],unit_cnt[9]
1,9,Reg HQ,0,average,4,force HQ,6,force HQ,1942,5,1946,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,9,Light Tank,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1943,7,1946,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,Lt Tank Platoon,0,average,1,platoon,1,armor,1943,7,1946,7,1,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,9,Lt Tank Company,0,average,2,company,1,armor,1943,7,1946,7,1,1005,1,1005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9,Medium Tank,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1943,7,1946,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,Medium Tank Pl,0,average,1,platoon,1,armor,1943,7,1946,13,1,13,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,Medium Tank Co,0,average,2,company,1,armor,1943,7,1946,13,1,1009,1,1009,1,1009,1,0,0,0,0,0,0,0,0,0,0,0,0
12,9,Heavy Tank,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1944,10,1946,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,9,Hvy Tank Pl,0,average,1,platoon,1,armor,1944,10,1946,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,9,Hvy Tank Co,0,average,2,company,1,armor,1944,10,1946,22,1,1013,1,1013,1,1013,1,0,0,0,0,0,0,0,0,0,0,0,0
15,9,Arm Car Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1943,7,1946,44,1,44,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,9,Arm Car Pl,0,average,1,platoon,1,armor,1943,7,1946,44,1,44,1,44,1,44,1,44,1,0,0,0,0,0,0,0,0,0,0
17,9,Arm Car Co,0,average,2,company,1,armor,1943,7,1946,44,1,1016,1,1016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
