id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,unit_ids[0],unit_cnt[0],unit_ids[1],unit_cnt[1],unit_ids[2],unit_cnt[2],unit_ids[3],unit_cnt[3],unit_ids[4],unit_cnt[4],unit_ids[5],unit_cnt[5],unit_ids[6],unit_cnt[6],unit_ids[7],unit_cnt[7],unit_ids[8],unit_cnt[8],unit_ids[9],unit_cnt[9]
1,14,PLA HQ,0,average,4,force HQ,6,force HQ,1930,1,1946,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14,Cavalry Sqdn,0,average,2,company,3,infantry,1930,1,1946,147,1,146,1,146,1,1120,1,1120,1,1120,1,0,0,0,0,0,0,0,0
6,14,Dsmntd Cav Sqdn,0,average,2,company,3,infantry,1930,1,1946,315,1,146,1,146,1,1122,1,1122,1,1122,1,0,0,0,0,0,0,0,0
10,14,Inf-AT Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,0,default,1930,1,1946,185,1,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,14,AA Gun,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1936,1,1946,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,AA Battery,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1940,1,1946,235,1,235,1,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,14,Truck Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1930,1,1946,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,14,Truck Platoon,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1943,3,1946,14,1,14,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0
20,14,Hvy Truck Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1930,1,1946,15,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,14,Hvy Truck Pl,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1943,6,1946,15,1,15,1,15,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0
