id,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B31,B32,B33,B34,B35,B36,B37,B38,B39,B40,B41,B42,B43,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B59,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B75,icon_winter,icon_desert,X01,X02,X03,X04,X05,X06,X07,X08,X09,X11,X12,X13,X14,X15,X16,X17,X18,X19,X21,X22,X23,X24,X25,X26
1,AMC-35,132,0,3,3,19,212,0,0,10,0,120,0,0,0,0,0,13,3,2,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,40,28,6,226,0,2,40,0,8,0,1,0,0,3,10,4249,0,4,0,1,6,0,0,0,0,0,0,4248,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,AMR-33,121,0,2,2,212,0,0,0,120,0,0,0,0,0,0,0,18,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,40,15,6,27538,0,0,0,0,9,0,0,0,0,3,10,4252,0,4,0,6,6,0,0,0,0,0,0,4251,4253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,AMR-35,121,0,2,2,212,0,0,0,120,0,0,0,0,0,0,0,20,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,43,24,6,27537,0,2,0,0,9,0,1,0,0,3,10,4255,0,4,0,9,7,0,0,0,0,0,0,4254,4256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,R-35,124,0,2,2,12,212,0,0,100,0,120,0,0,0,0,0,8,4,4,4,6,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,43,31,6,27546,0,1,50,0,8,0,1,0,0,3,10,215,0,4,0,1,7,0,0,0,0,0,0,169,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,H-35,131,0,2,2,12,212,0,0,100,0,120,0,0,0,0,0,11,4,4,4,6,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,40,32,6,27545,0,1,50,0,8,0,1,0,0,3,10,171,0,4,0,1,6,0,0,0,0,0,0,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,H-39/SA18,131,0,2,2,12,212,0,0,100,0,120,0,0,0,0,0,12,5,4,4,6,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,38,40,34,6,32017,0,2,50,0,8,0,1,0,0,3,10,4391,0,4,0,9,6,0,0,0,0,0,0,4392,4389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,FT-17c,15,0,2,2,234,0,0,0,120,0,0,0,0,0,0,0,6,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,37,18,6,27555,0,1,40,0,8,0,0,0,0,3,10,4376,0,4,0,1,12,0,0,0,0,0,0,4381,4377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Char-B1,105,0,5,4,19,212,0,39,10,0,120,0,0,0,60,14,9,6,4,4,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,40,45,6,231,0,2,40,0,8,0,1,0,13,5,20,4336,0,4,0,12,6,0,0,0,0,0,0,4337,4334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Somua S-35,131,0,4,3,22,212,0,0,28,90,120,0,0,0,0,0,14,5,4,3,7,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,37,40,46,6,27544,0,2,0,0,8,0,1,0,6,4,14,4344,0,4,0,1,6,0,0,0,0,0,0,4341,4339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,AMR-35 ZT2,124,0,2,2,8,212,0,0,0,84,120,0,0,0,0,0,20,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,40,25,6,30271,0,1,0,0,9,0,1,0,0,3,10,4255,0,4,0,9,6,0,0,0,0,0,0,4254,4256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
