id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,unit_ids[0],unit_cnt[0],unit_ids[1],unit_cnt[1],unit_ids[2],unit_cnt[2],unit_ids[3],unit_cnt[3],unit_ids[4],unit_cnt[4],unit_ids[5],unit_cnt[5],unit_ids[6],unit_cnt[6],unit_ids[7],unit_cnt[7],unit_ids[8],unit_cnt[8],unit_ids[9],unit_cnt[9]
1,37,Headquarters,0,average,4,force HQ,6,force HQ,1930,1,1946,243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37,Tank Company,0,average,2,company,1,armor,1935,1,1939,2,1,2,1,2,1,2,1,1068,1,1068,1,1068,1,0,0,0,0,0,0
8,37,Tankette Pl,0,average,1,platoon,1,armor,1933,1,1939,8,1,8,1,8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0
11,37,Tankette Co,0,average,2,company,1,armor,1934,1,1939,8,1,8,1,8,1,8,1,1008,1,1008,1,1008,1,0,0,0,0,0,0
22,37,AA-Gun Battery,0,average,1,platoon,2,artillery,1930,1,1939,85,1,85,1,85,1,85,1,85,1,85,1,0,0,0,0,0,0,0,0
23,37,Rifle Company,0,average,2,company,3,infantry,1930,1,1939,98,1,98,1,93,1,93,1,1039,1,1039,1,1039,1,1039,1,0,0,0,0
25,37,Prototype Tanks,0,average,1,platoon,1,armor,1938,3,1939,4,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,37,Truck Platoon,0,average,1,platoon,4,miscellaneous,1930,1,1939,67,1,67,1,67,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0
27,37,Truck Section,0,average,1,platoon,4,miscellaneous,1930,1,1939,67,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,37,Utility Vehicle,0,average,1,platoon,4,miscellaneous,1930,1,1939,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,37,AA-Gun Platoon,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1930,1,1939,85,1,85,1,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,37,Field Gun Bty,0,average,1,platoon,2,artillery,1930,1,1939,91,1,91,1,91,1,91,1,91,1,91,1,0,0,0,0,0,0,0,0
39,37,Rifle Platoon,0,average,1,platoon,3,infantry,1930,1,1939,100,1,99,1,99,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0
41,37,Engineer Pl,0,average,1,platoon,3,infantry,1930,1,1939,117,1,117,1,117,1,117,1,0,0,0,0,0,0,0,0,0,0,0,0
42,37,Sniper,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1930,1,1939,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,37,Level Bombers,0,average,1,platoon,4,miscellaneous,1934,1,1939,161,1,161,1,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,37,Strike Element,0,average,1,platoon,4,miscellaneous,1930,1,1939,159,1,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,37,Mortar Platoon,0,average,1,platoon,2,artillery,1930,1,1939,75,1,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,37,Foot Patrol,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1930,1,1939,113,1,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,37,Foot Patrol,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,11,1946,113,1,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,37,AT Gun Platoon,0,average,1,platoon,2,artillery,1930,1,1939,81,1,81,1,81,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0
62,37,AT Gun Pl/Tow,0,average,1,platoon,2,artillery,1930,1,1939,81,1,81,1,81,1,81,1,13,1,13,1,13,1,13,1,0,0,0,0
66,37,Tank Section,0,average,1,platoon,1,armor,1935,1,1939,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
