id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,M91/30 Rifle,1,SPWOOB_WCLASS_INF_PRM,0,1,1,0,0,0,0,0,1,10
2,PPSh-41 SMG,1,SPWOOB_WCLASS_INF_PRM,0,1,5,0,0,0,0,0,1,3
3,7.92mm MG34 LMG,2,SPWOOB_WCLASS_INF_SEC,0,1,8,0,0,0,0,0,20,12
5,20mm KwK 38 AC,19,*unknown value*,0,2,12,0,1,4,0,6,16,30
6,7.92mm MG34 BMG,5,SPWOOB_WCLASS_SML_GUN,0,1,8,0,0,0,0,0,20,10
7,25mm mle.37 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,2,0,0,0,5,0,0,20,35
9,20mm TNSh AC,5,SPWOOB_WCLASS_SML_GUN,0,2,12,0,1,4,0,6,21,30
10,Breda CM 20L65,5,SPWOOB_WCLASS_SML_GUN,0,2,9,0,1,3,0,6,16,30
11,37mm Rheinmetal,4,SPWOOB_WCLASS_AA,0,2,14,0,1,6,0,0,14,41
12,37mm SA17 L21,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,0,0,3,6,30
13,37mm Bofors M36,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,7,10,40
14,37mm A3 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,7,10,40
15,37mm A7 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,8,12,40
16,37mm M6 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,6,0,0,14,40
17,40mm Bofors AAG,4,SPWOOB_WCLASS_AA,0,3,15,0,1,7,0,0,14,46
18,45mm 20K Gun,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,6,0,9,11,45
19,45mm M1937 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,6,0,9,11,45
20,37mm PAK36 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,8,12,40
21,47mm(2) Nvl Gun,10,SPWOOB_WCLASS_NAVAL,0,4,3,0,3,0,0,0,60,85
22,47mm Breda M35,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,5,4,0,8,45
23,37mm(2) Nvl Gun,10,SPWOOB_WCLASS_NAVAL,0,3,2,0,2,0,0,0,60,75
24,47mm Schneider,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,8,4,0,11,45
25,37mm (2) FlaK,4,SPWOOB_WCLASS_AA,0,2,18,0,1,6,0,0,14,41
26,50mm L60 PAK38,6,SPWOOB_WCLASS_MDM_GUN,0,3,3,0,1,9,0,17,15,50
27,37mm M1930 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,4,0,0,10,40
28,40mm 41M Skoda,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,5,0,0,13,45
29,50mm mle.37 Mrt,3,SPWOOB_WCLASS_TEAM,0,3,5,0,0,0,0,0,3,10
30,60mm mle.35 Mrt,3,SPWOOB_WCLASS_TEAM,0,4,7,0,1,0,0,0,3,28
31,75mm vz.28 FG,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,5,0,6,165
32,76mm M1909 FG,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,5,0,6,160
33,75mm vz.15 FG,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,0,0,6,140
34,75mm vz.39 FG,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,5,0,6,180
35,75mm Krupp FG,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,5,0,6,200
36,76mm M1936 FH,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,0,0,13,207
37,75mm M1897 FG,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,5,7,6,203
38,50mm RM40 Mrt,3,SPWOOB_WCLASS_TEAM,0,3,5,0,0,0,0,0,3,16
39,76mm ZIS-3 FH,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,12,0,6,208
41,75mm KwK L24,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,5,6,0,6,60
42,75mm M2 L31,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,8,0,0,8,60
43,76mm Putilov FG,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,5,0,6,200
45,75mm L48 PAK40,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,13,9,17,12,70
46,75mm L43 KwK40,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,12,9,16,11,70
47,75mm L48 Kwk40,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,13,9,17,12,70
48,75mm L70 KwK42,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,16,9,23,18,80
49,76mm L-10 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,6,0,0,6,60
50,76mm L-11 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,9,0,0,7,60
51,76mm F-34 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,10,0,14,10,60
53,76mm M1936 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,10,0,14,13,60
54,75mm Resita M43,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,14,9,18,13,60
55,75mm PaK97 L36,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,7,9,0,9,60
56,81mm 27/31 Mrtr,3,SPWOOB_WCLASS_TEAM,0,4,11,0,1,0,0,0,3,50
57,82mm PM37 Mrt,3,SPWOOB_WCLASS_TEAM,0,4,11,0,1,0,0,0,3,74
58,81mm BV39 Mrtr,3,SPWOOB_WCLASS_TEAM,0,4,11,0,1,0,0,0,3,57
59,88mm FlaK 36,6,SPWOOB_WCLASS_MDM_GUN,0,5,7,0,2,15,10,21,13,90
61,70/37mm BA Gun,6,SPWOOB_WCLASS_MDM_GUN,0,3,5,0,1,4,0,0,5,40
63,105mm vz.40/43,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,3,0,12,0,6,213
64,100mm vz.16 FH,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,2,0,0,0,6,202
65,105mm leFH 16,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,2,0,12,0,6,203
66,105mm Krupp FH,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,2,0,0,0,6,200
67,100mm vz.14 FH,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,2,0,0,0,6,203
68,105mm H28 43M,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,1,0,10,0,7,80
69,100mm vz.30 FH,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,2,0,0,0,6,207
70,122mm M10-30 FH,7,SPWOOB_WCLASS_LRG_GUN,0,7,15,0,2,0,11,0,6,207
71,105mm mle.36 FH,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,2,0,12,0,6,213
72,120mm Resita Mt,3,SPWOOB_WCLASS_TEAM,0,5,19,0,1,0,0,0,3,120
73,120mm PM 38 Mrt,3,SPWOOB_WCLASS_TEAM,0,5,19,0,2,0,0,0,3,114
74,105mm leFH 18,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,2,0,12,0,6,202
75,105mm mle.13 FH,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,2,0,12,0,6,202
76,107mm mle.10/12,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,2,0,12,0,6,209
78,105mm GebH 40,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,2,0,12,0,6,212
79,150mm vz.34 FH,7,SPWOOB_WCLASS_LRG_GUN,0,8,21,0,3,0,0,0,6,212
80,152mm M10-30 FH,7,SPWOOB_WCLASS_LRG_GUN,0,8,21,0,3,0,15,0,6,208
81,120mm D-B M1878,7,SPWOOB_WCLASS_LRG_GUN,0,7,15,0,2,0,0,0,6,203
83,Flamethrower,8,SPWOOB_WCLASS_FLAME_INF,0,45,25,0,0,0,14,0,30,1
84,Geballte Ladung,2,SPWOOB_WCLASS_INF_SEC,0,5,7,0,2,222,2,0,3,1
85,Molotov,8,SPWOOB_WCLASS_FLAME_INF,0,3,4,0,4,222,9,0,12,1
86,Tellermine,2,SPWOOB_WCLASS_INF_SEC,0,7,5,0,2,8,8,0,15,1
87,Hand Grenade,2,SPWOOB_WCLASS_INF_SEC,0,3,6,0,1,0,0,0,3,1
89,Panzerfaust,2,SPWOOB_WCLASS_INF_SEC,0,8,4,0,4,222,20,0,2,2
92,Panzerschreck,2,SPWOOB_WCLASS_INF_SEC,0,5,4,0,2,222,20,0,4,4
93,PzGwrGranate 30,2,SPWOOB_WCLASS_INF_SEC,0,2,3,0,1,222,2,0,2,4
94,ZB24 Rifle,1,SPWOOB_WCLASS_INF_PRM,0,1,1,0,0,0,0,0,1,10
95,ZB-53 HMG,3,SPWOOB_WCLASS_TEAM,0,1,5,0,0,0,0,0,21,30
96,7.92 wz.25 TMG,5,SPWOOB_WCLASS_SML_GUN,0,1,5,0,0,0,0,0,25,30
