id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,Mexicanski,1,SPWOOB_WCLASS_INF_PRM,0,1,1,0,0,0,0,0,1,10
2,Star SI35 SMG,1,SPWOOB_WCLASS_INF_PRM,0,1,5,0,0,0,0,0,1,3
7,20mm Quad AA,4,SPWOOB_WCLASS_AA,0,2,19,0,1,3,0,0,18,30
8,Breda CM 20L55,5,SPWOOB_WCLASS_SML_GUN,0,2,9,0,1,3,0,6,14,30
9,25mm SA34 L/72,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,0,18,35
11,37mm Canon AA,4,SPWOOB_WCLASS_AA,0,2,15,0,1,4,0,0,16,44
12,37mm TR mle 16,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,0,0,3,6,64
13,Arellano 40L27,6,SPWOOB_WCLASS_MDM_GUN,0,2,2,0,1,4,0,7,7,40
14,37mm PTP obr.30,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,7,11,40
15,37mm Gochkisa,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,5,0,8,11,40
16,37mm PP obr 15R,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,0,0,3,6,64
17,40mm Canon AA,4,SPWOOB_WCLASS_AA,0,3,15,0,1,7,0,0,14,46
18,45mm PTP obr.32,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,6,0,9,11,45
19,37mm PaK 30 L40,6,SPWOOB_WCLASS_MDM_GUN,0,2,1,0,1,4,0,7,10,40
20,37mm SA17 L21,5,SPWOOB_WCLASS_SML_GUN,0,2,1,0,1,0,0,3,6,30
21,47L32 Mod.35,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,5,3,0,8,45
23,47mm L40 Gun,6,SPWOOB_WCLASS_MDM_GUN,0,3,2,0,1,6,0,0,10,45
29,SB 60mm M.35,3,SPWOOB_WCLASS_TEAM,0,4,7,0,1,0,0,0,3,28
30,Obus 75mm L32,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,5,0,6,207
31,Cannone de 65mm,6,SPWOOB_WCLASS_MDM_GUN,0,4,4,0,2,2,4,3,6,142
32,75mm M.23 Mrtr,3,SPWOOB_WCLASS_TEAM,0,4,9,0,1,0,0,0,3,24
33,Obus 75 mle 28,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,5,7,6,200
34,Schneider 76.2,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,4,5,0,6,112
35,Schneider 75/10,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,0,0,6,42
36,76mm P obr. 02,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,0,0,6,202
37,3" Stokes M.18,3,SPWOOB_WCLASS_TEAM,0,4,9,0,1,0,0,0,3,30
38,Krupp 77mm M96,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,0,0,6,204
39,Skoda 76.5mm,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,0,0,6,203
40,5cm Valero-Ecia,3,SPWOOB_WCLASS_TEAM,0,3,5,0,0,0,0,0,3,14
41,Schneider 75/28,6,SPWOOB_WCLASS_MDM_GUN,0,4,5,0,2,0,0,0,6,205
53,76.2mm ZPobr.38,6,SPWOOB_WCLASS_MDM_GUN,0,5,5,0,2,11,6,14,14,80
56,81mm mle 27/31,3,SPWOOB_WCLASS_TEAM,0,4,11,0,1,0,0,0,3,50
57,82mm BM obr. 37,3,SPWOOB_WCLASS_TEAM,0,4,11,0,1,0,0,0,3,74
58,81mm Valero M33,3,SPWOOB_WCLASS_TEAM,0,4,11,0,1,0,0,0,3,55
61,8cm Skoda FH,6,SPWOOB_WCLASS_MDM_GUN,0,4,7,0,2,0,0,0,6,207
69,107mm P obr 10,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,2,0,9,0,3,202
70,100mm Skoda M16,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,2,0,10,0,6,200
71,Vickers 105 M22,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,2,0,12,0,6,206
72,Trinch Mortero,7,SPWOOB_WCLASS_LRG_GUN,0,7,17,0,1,0,0,0,3,30
73,105mm M19 Schn,7,SPWOOB_WCLASS_LRG_GUN,0,5,11,0,2,8,10,0,6,120
74,122mm obr 10/30,7,SPWOOB_WCLASS_LRG_GUN,0,7,15,0,2,0,11,0,6,207
77,127mm mle12 MkI,7,SPWOOB_WCLASS_LRG_GUN,0,7,15,0,2,0,0,0,6,203
80,152 Perm mle 10,7,SPWOOB_WCLASS_LRG_GUN,0,8,21,0,3,0,0,0,6,204
82,Lanzagranadas,3,SPWOOB_WCLASS_TEAM,0,3,4,0,1,0,0,0,5,6
84,Dinamita,2,SPWOOB_WCLASS_INF_SEC,0,7,10,0,1,1,2,0,15,1
85,Bomba Gasolina,8,SPWOOB_WCLASS_FLAME_INF,0,3,4,0,4,222,9,0,12,1
87,Garcia Granada,2,SPWOOB_WCLASS_INF_SEC,0,3,4,0,1,0,0,0,3,1
91,Satchel Charge,2,SPWOOB_WCLASS_INF_SEC,0,10,20,0,18,0,15,0,15,1
