id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,unit_ids[0],unit_cnt[0],unit_ids[1],unit_cnt[1],unit_ids[2],unit_cnt[2],unit_ids[3],unit_cnt[3],unit_ids[4],unit_cnt[4],unit_ids[5],unit_cnt[5],unit_ids[6],unit_cnt[6],unit_ids[7],unit_cnt[7],unit_ids[8],unit_cnt[8],unit_ids[9],unit_cnt[9]
1,12,US Army HQ,0,average,4,force HQ,6,force HQ,1930,1,1946,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,Lt Tank Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1930,1,1946,107,1,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,Lt Tank Sec/3,0,average,1,platoon,1,armor,1930,1,1946,107,1,107,1,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,Lt Tank Platoon,0,average,1,platoon,1,armor,1930,1,1946,107,1,107,1,107,1,107,1,107,1,0,0,0,0,0,0,0,0,0,0
9,12,Scout Tank Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1942,12,1946,243,1,243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,12,Med Tank Sec/2,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1941,6,1946,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,12,Med Tank Sec/3,0,average,1,platoon,1,armor,1941,6,1946,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,12,AT-Gun Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1930,1,1946,39,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,12,AT-Gun Platoon,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1930,1,1946,39,1,39,1,39,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0
18,12,TD Platoon 41,0,average,1,platoon,1,armor,1941,1,1943,100,1,100,1,100,1,100,1,133,1,133,1,0,0,0,0,0,0,0,0
19,0,AI Mech Inf Co,0,average,2,company,3,infantry,1942,3,1946,56,1,33,1,1020,1,1020,1,1020,1,0,0,0,0,0,0,0,0,0,0
20,0,AI Mech Platoon,0,average,1,platoon,3,infantry,1942,3,1946,56,1,56,1,56,1,56,1,56,1,33,1,32,1,32,1,32,1,33,1
22,12,AAA Section,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1935,1,1946,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,12,Armd Car Sec,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1942,1,1946,28,1,28,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
