id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,unit_ids[0],unit_cnt[0],unit_ids[1],unit_cnt[1],unit_ids[2],unit_cnt[2],unit_ids[3],unit_cnt[3],unit_ids[4],unit_cnt[4],unit_ids[5],unit_cnt[5],unit_ids[6],unit_cnt[6],unit_ids[7],unit_cnt[7],unit_ids[8],unit_cnt[8],unit_ids[9],unit_cnt[9]
1,4,Squadra Comando,0,average,4,force HQ,6,force HQ,1943,10,1946,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,OA Veicolo,0,average,1,platoon,2,artillery,1943,10,1945,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,Carro Leggero,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1943,10,1945,507,1,507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,Pl Carro Legg,0,average,1,platoon,1,armor,1943,10,1945,507,1,507,1,60,1,502,1,506,1,0,0,0,0,0,0,0,0,0,0
9,4,Co Carro Legg,0,average,2,company,1,armor,1943,10,1945,508,1,507,1,1008,1,1008,1,1008,1,0,0,0,0,0,0,0,0,0,0
11,4,Carro Appoggio,0,average,1,platoon,1,armor,1943,10,1946,432,1,432,1,73,1,73,1,0,0,0,0,0,0,0,0,0,0,0,0
12,4,Sez Semovente,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1943,10,1945,432,1,432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,Semovente Pl/4,0,average,1,platoon,1,armor,1943,10,1945,40,1,9,1,9,1,432,1,0,0,0,0,0,0,0,0,0,0,0,0
14,4,Semovente Pl/3,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1943,10,1945,260,1,260,1,260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4,Co Semovente,0,average,2,company,1,armor,1943,10,1945,260,1,1014,1,1014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,4,Semovente Pes,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1943,10,1945,74,1,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4,Pl Semov Pes,0,average,1,platoon,1,armor,1943,10,1945,74,1,74,1,74,1,74,1,464,1,0,0,0,0,0,0,0,0,0,0
19,4,C/C Pesante Mot,0,average,1,platoon,2,artillery,1943,10,1945,434,1,434,1,434,1,417,1,417,1,417,1,0,0,0,0,0,0,0,0
21,4,Semovente C/A,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1943,10,1945,11,1,12,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,4,Contraerea,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1943,10,1945,17,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,4,Pl Fanteria,0,average,1,platoon,3,infantry,1943,10,1945,153,1,158,1,155,1,156,1,0,0,0,0,0,0,0,0,0,0,0,0
24,4,Co Fanteria,0,average,2,company,3,infantry,1943,10,1945,153,1,158,1,161,1,21,1,13,1,1023,1,1023,1,1023,1,0,0,0,0
25,4,Autoblindo,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1943,10,1945,495,1,495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,Meccanizzata-W,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1943,10,1945,63,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4,Meccanizzata-T,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1943,10,1945,474,1,474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,4,Camion Pesanti,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1943,10,1945,69,1,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,4,Zappatori Coraz,0,average,1,platoon,3,infantry,1943,10,1945,145,1,145,1,145,1,145,1,63,1,63,1,63,1,63,1,0,0,0,0
30,4,Controcarro/M,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1943,10,1945,153,1,153,1,153,1,68,1,68,1,68,1,0,0,0,0,0,0,0,0
31,4,Sez Mitragliera,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,10,1945,655,1,655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4,Mortaio (1),0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1943,10,1945,621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4,Obice Montagna,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1943,10,1945,19,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4,Pl Mitragliera,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,10,1945,21,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,Mitragliera Mot,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,10,1945,21,1,21,1,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0
36,4,MG (1),0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,10,1946,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,4,Sez MG (2),0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,10,1945,21,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,4,Pl Fanteria Mot,0,average,1,platoon,3,infantry,1943,10,1945,156,1,157,1,158,1,159,1,68,1,68,1,68,1,68,1,0,0,0,0
40,4,Pl Zappatori,0,average,1,platoon,3,infantry,1943,10,1945,144,1,144,1,145,1,145,1,0,0,0,0,0,0,0,0,0,0,0,0
41,4,Tiratore Scelto,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,10,1945,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,4,Co Fanteria Mot,0,average,2,company,3,infantry,1943,10,1945,156,1,157,1,21,1,54,1,68,1,68,1,68,1,1039,1,1039,1,1039,1
44,4,Plotone MG (4),0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,10,1945,21,1,21,1,21,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0
45,4,Air Strike,0,average,1,platoon,4,miscellaneous,1943,10,1945,183,1,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4,Batteria Art,0,average,1,platoon,2,artillery,1943,10,1945,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4,Battaglione Art,0,average,1,platoon,2,artillery,1943,10,1945,49,1,50,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4,Reggimento Art,0,average,1,platoon,2,artillery,1943,10,1945,49,1,49,1,50,1,50,1,51,1,51,1,0,0,0,0,0,0,0,0
49,4,Pl Bersagliari-,0,average,1,platoon,3,infantry,1943,10,1945,2,1,3,1,4,1,5,1,13,1,0,0,0,0,0,0,0,0,0,0
50,4,Pl Bersagliari,0,average,1,platoon,3,infantry,1943,10,1945,2,1,3,1,4,1,5,1,21,1,68,1,68,1,68,1,68,1,68,1
51,4,Pl Bersagliari+,0,average,1,platoon,3,infantry,1943,10,1945,2,1,3,1,4,1,5,1,21,1,63,1,63,1,63,1,63,1,63,1
52,4,Co Bersaglieri-,0,average,2,company,3,infantry,1943,10,1945,2,1,43,1,15,1,1049,1,1049,1,1049,1,0,0,0,0,0,0,0,0
53,4,Co Bersaglieri,0,average,2,company,3,infantry,1943,10,1945,2,1,68,1,1093,1,1050,1,1050,1,1050,1,1030,1,0,0,0,0,0,0
54,4,Co Bersaglieri+,0,average,2,company,3,infantry,1943,10,1945,2,1,63,1,1093,1,1051,1,1051,1,1051,1,1030,1,1231,1,63,1,0,0
55,4,Obice,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1943,10,1945,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,4,Art Navale 2,0,average,3,naval,2,artillery,1943,10,1945,33,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,4,Art Navale 4,0,average,3,naval,2,artillery,1943,10,1945,33,1,33,1,34,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0
58,4,Art Navale 6,0,average,3,naval,2,artillery,1943,10,1945,33,1,33,1,34,1,34,1,35,1,35,1,0,0,0,0,0,0,0,0
59,4,Bt Contraerea,0,average,2,company,2,artillery,1943,10,1945,17,1,17,1,1022,1,1022,1,1022,1,0,0,0,0,0,0,0,0,0,0
61,4,Camion Leggari,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1943,10,1945,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,4,Plotone CL,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1943,10,1945,68,1,68,1,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0
63,4,Plotone CP,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1943,10,1945,70,1,70,1,69,1,69,1,0,0,0,0,0,0,0,0,0,0,0,0
64,4,Fortificazioni,0,average,1,platoon,4,miscellaneous,1943,10,1945,91,1,91,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4,Camion Pesante,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1943,10,1945,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,4,Lanciafiamme,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1943,10,1945,61,1,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,4,Pl Lanciafiamme,0,average,1,platoon,1,armor,1943,10,1945,61,1,61,1,61,1,61,1,346,1,0,0,0,0,0,0,0,0,0,0
68,4,Camion Leggero,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1943,10,1945,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,4,Casamatta,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1943,10,1945,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,4,Chiatte,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1943,10,1945,247,1,247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,4,Co Zappatori,0,average,2,company,3,infantry,1943,10,1945,144,1,1032,1,1040,1,1040,1,1040,1,0,0,0,0,0,0,0,0,0,0
74,4,Obici Motoriz,0,average,1,platoon,2,artillery,1943,10,1945,29,1,29,1,29,1,29,1,68,1,68,1,68,1,68,1,0,0,0,0
76,4,Sezione Mortai,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1943,10,1945,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,4,Plotone Mortai,0,average,1,platoon,2,artillery,1943,10,1945,161,1,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,4,Pl Carro  [4],0,average,1,platoon,1,armor,1943,10,1945,6,1,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
80,4,Bat Semov Art,0,average,1,platoon,2,artillery,1943,10,1945,53,1,53,1,53,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0
81,4,Sezione C/C,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1943,10,1945,332,1,332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,4,Plotone C/C,0,average,1,platoon,2,artillery,1943,10,1945,332,1,332,1,332,1,332,1,0,0,0,0,0,0,0,0,0,0,0,0
83,4,Co Ricognitori,0,average,2,company,3,infantry,1943,10,1945,43,1,43,1,421,1,421,1,1241,1,1025,1,1321,1,0,0,0,0,0,0
85,4,Improvvisato CC,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1943,10,1945,321,1,321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,4,Veicoli Pratico,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1943,10,1945,59,1,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,4,Batteria Obici,0,average,1,platoon,2,artillery,1943,10,1945,31,1,31,1,31,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0
90,4,Plotone Obici,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1943,10,1945,31,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,4,Art Observer,0,average,1,platoon,2,artillery,1943,10,1945,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,4,OA Motorizzato,0,average,1,platoon,2,artillery,1943,10,1945,103,1,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,Motocicletta,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,10,1945,281,1,281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,Pl Motocicletta,0,average,1,platoon,3,infantry,1943,10,1945,281,1,281,1,281,1,281,1,0,0,0,0,0,0,0,0,0,0,0,0
95,4,Alianti,0,average,1,platoon,4,miscellaneous,1943,10,1945,112,1,112,1,112,1,112,1,112,1,0,0,0,0,0,0,0,0,0,0
96,4,Trasporti Aerei,0,average,2,company,4,miscellaneous,1943,10,1945,111,1,111,1,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,4,Aereo Ricerca,0,average,1,platoon,4,miscellaneous,1943,10,1945,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,4,Aliante,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1943,10,1945,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,4,Trasporto Aereo,0,average,1,platoon,4,miscellaneous,1943,10,1945,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4,Mortai Leggare,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1943,10,1945,625,1,625,1,625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,4,Pl Autoblindo,0,average,0,SPWOOB_FTYPE_UNKNOWN,1,armor,1943,10,1945,495,1,495,1,495,1,495,1,0,0,0,0,0,0,0,0,0,0,0,0
107,4,Sz C/C Pesante,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1943,10,1945,434,1,434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,4,Pl C/C Pesante,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1943,10,1945,434,1,434,1,434,1,434,1,0,0,0,0,0,0,0,0,0,0,0,0
109,4,C/C Pesante Mot,0,average,0,SPWOOB_FTYPE_UNKNOWN,2,artillery,1943,10,1945,434,1,434,1,69,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0
110,4,Pl C/C Pes/M,0,average,1,platoon,2,artillery,1943,10,1945,434,1,434,1,434,1,434,1,69,1,69,1,70,1,70,1,0,0,0,0
113,4,Para Zappatori,0,average,1,platoon,3,infantry,1943,10,1945,122,1,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,4,P.ParaZappatori,0,average,1,platoon,3,infantry,1943,10,1945,122,1,122,1,122,1,122,1,0,0,0,0,0,0,0,0,0,0,0,0
115,4,Esploratori,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,10,1945,43,1,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,4,Pl Paracadusti,0,average,1,platoon,3,infantry,1943,10,1945,23,1,26,1,24,1,25,1,267,1,0,0,0,0,0,0,0,0,0,0
117,4,Co Paracadusti,0,average,2,company,3,infantry,1943,10,1945,23,1,28,1,120,1,122,1,1116,1,1116,1,1116,1,0,0,0,0,0,0
118,4,ParaEsploratori,0,average,1,platoon,3,infantry,1943,10,1945,121,1,121,1,121,1,258,1,0,0,0,0,0,0,0,0,0,0,0,0
119,4,Sz Alpini Expl,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,10,1945,676,1,676,1,676,1,676,1,0,0,0,0,0,0,0,0,0,0,0,0
120,4,Alpini Tiratore,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,10,1945,129,1,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,4,Alpini Pionieri,0,average,1,platoon,3,infantry,1943,10,1945,124,1,124,1,128,1,128,1,0,0,0,0,0,0,0,0,0,0,0,0
122,4,Pl Alpini,0,average,1,platoon,3,infantry,1943,10,1945,126,1,126,1,130,1,131,1,682,1,0,0,0,0,0,0,0,0,0,0
123,4,Co Alpini,0,average,2,company,3,infantry,1943,10,1945,126,1,126,1,1120,1,161,1,21,1,21,1,1122,1,1122,1,1122,1,0,0
124,4,Co Alpini Ski,0,average,2,company,3,infantry,1943,10,1945,730,1,731,1,735,1,1125,1,1125,1,1125,1,1125,1,0,0,0,0,0,0
125,4,Pl Alpini Ski,0,average,1,platoon,3,infantry,1943,10,1945,730,1,731,1,730,1,731,1,741,1,0,0,0,0,0,0,0,0,0,0
126,4,Alpini Espl Ski,0,average,1,platoon,3,infantry,1943,10,1945,730,1,730,1,731,1,732,1,735,1,0,0,0,0,0,0,0,0,0,0
127,4,Bombardier,0,average,1,platoon,4,miscellaneous,1943,10,1945,213,1,214,1,215,1,216,1,0,0,0,0,0,0,0,0,0,0,0,0
128,4,Para Armi Pes,0,average,1,platoon,3,infantry,1943,10,1945,122,1,121,1,268,1,268,1,270,1,270,1,267,1,267,1,0,0,0,0
130,4,Pl Para  [A],0,average,1,platoon,5,*AI*,1943,10,1945,23,1,24,1,25,1,26,1,267,1,111,1,111,1,0,0,0,0,0,0
131,4,Co Para  [A],0,average,2,company,5,*AI*,1943,10,1945,23,1,25,1,122,1,120,1,111,1,111,1,1130,1,1130,1,1130,1,0,0
132,4,Pl ParaZap  [A],0,average,1,platoon,5,*AI*,1943,10,1945,122,1,122,1,122,1,122,1,111,1,111,1,0,0,0,0,0,0,0,0
133,4,CoParaEsplor[A],0,average,2,company,5,*AI*,1943,10,1945,23,1,1118,1,1118,1,1118,1,120,1,111,1,111,1,111,1,0,0,0,0
135,4,Para Breda [A],0,average,1,platoon,5,*AI*,1943,10,1945,122,1,121,1,268,1,268,1,111,1,111,1,0,0,0,0,0,0,0,0
136,4,Para C/C [A],0,average,1,platoon,5,*AI*,1943,10,1945,122,1,267,1,267,1,267,1,121,1,121,1,111,1,111,1,0,0,0,0
137,4,ParaMortai  [A],0,average,1,platoon,5,*AI*,1943,10,1945,122,1,121,1,270,1,270,1,113,1,0,0,0,0,0,0,0,0,0,0
138,4,ParaCannone [A],0,average,1,platoon,5,*AI*,1943,10,1945,122,1,121,1,269,1,269,1,113,1,0,0,0,0,0,0,0,0,0,0
139,4,CoParaAppog [A],0,average,2,company,5,*AI*,1943,10,1945,122,1,120,1,1118,1,113,1,1135,1,1137,1,1138,1,1132,1,1136,1,0,0
140,4,Pl Para  [G],0,average,1,platoon,5,*AI*,1943,10,1945,23,1,24,1,26,1,27,1,112,1,112,1,112,1,112,1,0,0,0,0
141,4,Co Para  [G],0,average,2,company,5,*AI*,1943,10,1945,23,1,28,1,122,1,120,1,112,1,112,1,112,1,1140,1,1140,1,1140,1
142,4,Pl ParaZap  [G],0,average,1,platoon,5,*AI*,1943,10,1945,122,1,122,1,122,1,122,1,112,1,112,1,112,1,112,1,0,0,0,0
143,4,CoPara Espl [G],0,average,2,company,5,*AI*,1943,10,1945,121,1,1118,1,120,1,120,1,1118,1,120,1,120,1,112,1,112,1,112,1
144,4,Para Breda [G],0,average,1,platoon,5,*AI*,1943,10,1945,122,1,268,1,268,1,267,1,112,1,112,1,112,1,0,0,0,0,0,0
145,4,ParaCannone [G],0,average,1,platoon,5,*AI*,1943,10,1945,122,1,121,1,269,1,269,1,112,1,112,1,112,1,0,0,0,0,0,0
146,4,ParaMortai  [G],0,average,1,platoon,5,*AI*,1943,10,1945,122,1,270,1,270,1,267,1,112,1,112,1,112,1,0,0,0,0,0,0
147,4,CoParaAppog [G],0,average,2,company,5,*AI*,1943,10,1945,122,1,121,1,121,1,120,1,112,1,112,1,1144,1,1145,1,1146,1,0,0
150,4,Portachiatte,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1943,10,1945,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,4,Portamunizioni,0,average,0,SPWOOB_FTYPE_UNKNOWN,4,miscellaneous,1943,10,1945,413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,4,Sez Leggere MG,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,10,1945,252,1,252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,4,Co Mitragliera,0,average,2,company,3,infantry,1943,10,1945,21,1,159,1,21,1,160,1,21,1,159,1,21,1,160,1,0,0,0,0
156,4,CoMitragliera/M,0,average,2,company,3,infantry,1943,10,1945,159,1,160,1,160,1,159,1,1062,1,1035,1,1035,1,0,0,0,0,0,0
160,4,Pl San Marco,0,average,1,platoon,3,infantry,1943,10,1945,451,1,451,1,454,1,457,1,460,1,0,0,0,0,0,0,0,0,0,0
161,4,Co San Marco,0,average,2,company,3,infantry,1943,10,1945,451,1,454,1,21,1,1160,1,1160,1,1160,1,13,1,13,1,0,0,0,0
167,4,Esploratori (M),0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,10,1945,43,1,43,1,645,1,645,1,0,0,0,0,0,0,0,0,0,0,0,0
168,4,Pl GNR,0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,10,1945,140,1,142,1,142,1,141,1,0,0,0,0,0,0,0,0,0,0,0,0
169,4,Co GNR,0,average,2,company,3,infantry,1943,10,1945,140,1,142,1,142,1,141,1,1168,1,1168,1,1032,1,0,0,0,0,0,0
170,4,Pl GNR [MG],0,average,0,SPWOOB_FTYPE_UNKNOWN,3,infantry,1943,10,1945,142,1,142,1,655,1,655,1,0,0,0,0,0,0,0,0,0,0,0,0
171,4,Co GNR [MG],0,average,2,company,0,default,1943,11,1945,142,1,142,1,142,1,21,1,1170,1,1170,1,1170,1,0,0,0,0,0,0
