id,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B31,B32,B33,B34,B35,B36,B37,B38,B39,B40,B41,B42,B43,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B59,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B75,icon_winter,icon_desert,X01,X02,X03,X04,X05,X06,X07,X08,X09,X11,X12,X13,X14,X15,X16,X17,X18,X19,X21,X22,X23,X24,X25,X26
1,FT-17,12,16,2,2,211,0,0,0,240,0,0,0,0,0,0,0,6,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,41,20,20,230,0,1,0,0,9,0,0,0,0,3,10,4385,0,4,0,1,4,0,0,0,0,0,0,4387,4383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,R-35,12,13,2,2,12,212,0,0,100,0,120,0,0,0,0,0,8,4,4,4,6,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,40,41,31,20,227,0,1,50,0,8,0,1,0,0,3,10,215,0,4,0,1,4,0,0,0,0,0,0,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,CV-33,159,12,1,2,0,0,0,228,0,0,0,0,0,0,90,0,13,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,43,15,20,276,0,0,0,0,9,0,0,0,0,2,10,3310,0,4,0,9,12,0,0,0,0,0,0,3313,3311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,L6/40,159,4,2,2,10,225,0,0,21,21,120,0,0,0,0,0,15,3,2,2,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,44,26,20,277,0,1,0,0,9,0,1,0,0,3,10,1351,0,4,0,1,12,0,0,0,0,0,0,1351,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,M.28,12,5,2,2,13,0,0,0,120,0,0,0,0,0,0,0,6,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,41,18,20,230,0,1,40,0,8,0,0,0,0,3,10,4379,0,4,0,1,4,0,0,0,0,0,0,4381,4377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SU-76M,19,5,3,4,51,0,0,0,24,34,0,0,0,0,0,0,15,5,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,46,36,20,86,0,2,2,0,7,0,2,0,0,3,10,72,0,4,0,11,12,0,0,0,0,0,0,4505,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SU-85,19,5,3,4,58,0,0,0,16,30,0,0,0,0,0,0,19,8,6,6,9,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,46,70,20,87,0,3,2,0,7,0,2,0,6,3,29,73,0,4,0,1,12,0,0,0,0,0,0,4506,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Autoblinda 41,11,15,3,4,10,225,0,127,33,33,120,0,0,0,120,0,26,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,42,44,30,20,124,0,2,0,0,9,0,1,0,0,3,10,192,0,3,1,1,12,0,0,0,0,0,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SdKfz 222,11,2,3,3,8,155,0,0,10,10,120,0,0,0,0,0,27,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,44,44,27,20,138,0,1,0,0,9,0,3,0,0,3,10,4315,0,3,0,1,12,0,0,0,0,0,0,4316,4314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BA-64,11,172,3,2,172,0,0,0,120,0,0,0,0,0,0,0,24,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,45,46,11,20,94,0,0,0,0,9,0,0,0,0,3,10,90,0,3,0,1,12,0,0,0,0,0,0,4449,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
