id,nation,name,type,type,uclass,uclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,mclass,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT
1,0,Imperial Japan,113,*unknown value*,14,other,1901,1,1901,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,Type 94 TK,113,*unknown value*,14,other,1935,1,1943,12,2,2,3,15,14,3,2,0,1,0,0,9,0,10,0,0,245,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1
3,5,Type 97B Te-Ke,113,*unknown value*,14,other,1937,1,1946,12,2,2,3,22,14,3,0,0,1,1,0,8,0,10,0,0,13,36,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1
4,5,Type 95 Ha-Go,22,light tank,2,armor,1940,1,1943,12,2,3,3,30,16,3,12,0,1,1,0,8,0,10,0,0,14,50,69,0,0,0,0,0,245,120,0,209,120,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2
5,5,Type 98 Ke-Ni,22,light tank,2,armor,1942,3,1946,12,2,3,3,31,19,3,11,0,2,1,0,8,0,10,0,0,14,50,60,0,0,225,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2
6,5,Type 5 Ke-Ho,68,marines,7,marine unit,1942,9,1946,12,3,4,3,44,17,3,13,0,3,2,0,8,6,10,0,0,24,40,40,0,0,225,120,0,0,0,0,209,120,0,0,0,0,0,0,0,0,0,4,3,2,4,3,3
7,5,Type 89 Yi-Go,26,main battle tank,2,armor,1930,1,1942,12,3,5,2,29,9,3,11,0,1,1,0,8,6,12,0,0,204,70,30,0,0,0,0,0,244,120,0,230,120,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
8,5,Type 97 Chi-Ha,26,main battle tank,2,armor,1937,6,1943,12,3,4,3,31,13,3,10,0,1,1,0,8,6,15,0,0,214,70,30,0,0,0,0,0,245,120,0,209,120,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3
9,5,Tp97 Chi-Ha Kai,26,main battle tank,2,armor,1942,7,1946,12,3,4,3,43,14,3,12,0,2,1,0,8,6,16,0,0,24,60,60,0,0,0,0,0,245,120,0,209,120,0,0,0,0,0,0,0,0,0,4,3,2,5,3,3
10,5,Type 1 Chi-He,113,*unknown value*,14,other,1943,6,1946,12,3,5,3,46,15,3,12,0,2,1,0,8,6,15,0,0,24,50,60,0,10,0,0,0,245,120,0,209,120,0,0,0,0,0,0,0,0,0,5,3,2,5,3,2
